track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Bathroom,3sLTYBYs6lJsFK84t2X7wt,Montell Fish,1,2022,10,28,81,69.3,70.8,208000,41.5,0.00468,2,12.3,-4.078,0,3.14,119.922,4,0.156
Boyfriend,59CfNbkERJ3NoTXDvoURjj,Dove Cameron,1,2022,2,11,82,23.200000000000003,34.5,153000,61.2,0.0,7,19.4,-6.543,0,6.08,179.773,3,0.232
AMG,1lRtH4FszTrwwlK5gTSbXO,Natanael Cano & Peso Pluma & Gabito Ballesteros,3,2022,11,24,82,15.2,77.2,174943,73.0,0.0107,11,27.4,-6.657,0,9.72,136.175,3,0.786
En Paris,1Fuc3pBiPFxAeSJoO8tDh5,El Chachito & Junior H,2,2022,12,24,81,36.6,70.19999999999999,162795,48.3,0.0131,3,12.4,-7.99,0,5.24,138.842,3,0.769
About You,1fDFHXcykq4iw8Gg7s5hG9,The 1975,1,2022,10,14,83,31.2,41.6,326491,76.2,80.4,2,5.59,-7.385,1,2.79,95.967,4,0.461
Siempre Pendientes,3gfSH9aYZbyGjdmbeoWliw,Peso Pluma & Luis R Conriquez,2,2022,8,15,81,33.1,77.4,186828,74.8,0.5700000000000001,0,12.6,-7.086,1,3.52,135.929,3,0.714
Made You Look,0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,1,2022,10,21,85,34.5,83.8,134256,52.5,0.0001919999999999,10,7.71,-3.562,1,6.65,144.981,4,0.884
Die For You,26hOm7dTtBi0TdpDGl141t,Joji,1,2022,11,4,81,38.3,47.2,211667,51.8,12.7,8,28.9,-7.379,1,5.1,147.805,4,0.154
"Quevedo: Bzrp Music Sessions, Vol. 52",2tTmW7RDtMQtBk7m2rYeSw,Bizarrap & Quevedo,2,2022,7,6,89,1.25,62.1,198938,78.2,3.3000000000000003,2,23.0,-5.548,1,4.4,128.033,4,0.55
Capo,1vux5TJpXtc7tbjA1YODpp,NLE Choppa,1,2022,1,13,77,11.9,61.4,192200,95.3,0.0,2,33.1,-4.162,1,6.88,154.969,4,0.593
Fall in Love with You.,4kJT7Yj6Za01KfKHjb7mZE,Montell Fish,1,2022,7,22,79,92.0,53.8,132000,2.03,1.9,4,10.4,-23.163,1,4.37,121.447,3,0.103
When Im Gone,4ObFZEXHQJcc8WQtqbCupZ,LECADE,1,2022,5,27,75,64.3,44.6,130685,39.2,0.0,8,11.1,-11.388,0,28.3,179.137,4,0.502
THE DEATH OF PEACE OF MIND,6tRneEcItwpSxBtqgem5Dr,Bad Omens,1,2022,2,25,77,8.690000000000001,46.9,241499,71.3,0.0187999999999999,0,12.9,-5.619,0,4.61,154.994,4,0.267
Vegas (From the Original Motion Picture Soundtrack ELVIS),0hquQWY3xvYqN4qtiquniF,Doja Cat,1,2022,5,6,79,7.77,80.10000000000001,182907,60.1,0.00323,8,14.499999999999998,-7.574,0,25.5,159.969,4,0.74
First Light,7AUHZBFJ5c7fiLhl0I9r5S,Xavier Wulf,1,2022,10,18,74,5.09,65.4,131181,82.19999999999999,0.0,4,11.8,-6.065,0,14.6,175.913,4,0.309
Los Collares,46FdwGMcgz6gik4RCpWBAW,Oscar Maydon & El Padrinito Toys,2,2022,9,30,82,20.8,64.5,148793,71.2,0.0,1,30.0,-5.787,1,18.8,136.724,3,0.805
Open Arms (feat. Travis Scott),6koKhrBBcExADvWuOgceNZ,SZA & Travis Scott,2,2022,12,8,78,75.3,43.4,239613,58.6,1.44,9,14.6,-7.612,1,13.8,78.259,4,0.239
Dah Dah DahDah,2TSfStvlAMLw89u3tali79,Nardo Wick,1,2022,7,22,74,14.9,66.0,151776,37.3,0.0,11,10.6,-10.234,1,59.5,167.912,4,0.35
Murder In My Mind,6qyS9qBy0mEk3qYaH8mPss,Kordhell,1,2022,1,21,85,0.547,71.2,145000,97.2,0.0070599999999999,10,12.8,-0.514,1,11.2,119.966,4,0.568
I Can't Save You (Interlude) [with Future & feat. Don Toliver],2N9LEu6Pf8nDcp3GjWJT1Z,Metro Boomin & Future & Don Toliver,3,2022,12,2,77,3.01,66.8,90720,72.7,0.0,1,14.3,-4.613,1,24.8,143.083,4,0.309
United In Grief,5Gt9bxniM1SxN61yRzRhXL,Kendrick Lamar,1,2022,5,13,79,24.4,52.900000000000006,255378,84.5,0.0,8,14.3,-8.142,1,40.400000000000006,85.63,3,0.331
DEAD MAN WALKING,2c2tlXfEmLgUNvxngIi1qL,Brent Faiyaz,1,2022,7,8,76,30.3,51.0,247080,27.200000000000003,0.0,9,9.58,-13.763,0,5.57,143.984,4,0.435
Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,Feid,1,2022,9,14,87,8.63,86.5,155960,57.3,0.0,5,30.5,-5.501,1,6.78,94.999,4,0.563
Hotel,2LtCEKs68u3RpNh4wybCF8,Montell Fish,1,2022,10,28,80,75.2,22.8,197333,42.7,1.67,0,59.2,-8.739,0,3.63,180.345,4,0.192
Está Dañado,0ciLo7Ntd7Gfc0rQRTgkSG,Ivan Cornejo,1,2022,6,2,74,50.1,57.8,201195,45.9,0.00186,8,14.3,-11.938,1,4.1000000000000005,160.065,3,0.164
Memories,5UXJzLFdBn6u9FJTCnoHrH,Conan Gray,1,2022,6,24,82,0.979,34.0,248819,68.4,0.0,11,34.8,-6.306,1,4.4,112.969,4,0.556
She Calls Me Back,1LvU6IFqQnXOIwJyBDb2io,Noah Kahan,1,2022,10,14,74,8.53,75.2,243816,67.9,0.0,11,28.000000000000004,-6.453,1,3.91,127.945,4,0.704
Raindrops (Insane) [with Travis Scott],1pacwLXyRO47ka0v6LTIiY,Metro Boomin & Travis Scott,2,2022,12,2,79,10.3,79.60000000000001,188587,53.900000000000006,0.0,7,34.300000000000004,-5.974,0,4.33,111.988,4,0.123
El Hijo Mayor,1RGlfmdvcfatN0ZLOmzanS,Junior H,1,2022,5,20,82,43.1,57.1,196500,56.7,0.0,8,12.9,-6.873,1,9.94,165.332,3,0.967
ROLE MODEL,1wGpEisE7VmhhSazD8hZ5l,Brent Faiyaz,1,2022,7,8,78,2.85,60.6,194009,54.400000000000006,0.000488,10,15.2,-7.968,0,4.21,90.104,4,0.335
Keep Driving,2NcQic8JxdjAlAHuNbOIRE,Harry Styles,1,2022,5,20,79,32.1,72.1,140242,47.9,0.156,9,18.2,-9.669,1,22.6,164.948,3,0.902
Hype Boy,0a4MMyCrzT0En247IhqZbD,NewJeans,1,2022,8,1,84,26.8,59.3,179027,93.5,0.0,4,28.6,-3.43,0,22.5,99.976,4,0.783
I Hate U,2aJnyNu4PQxQ2lyj5boiMG,SZA,1,2022,12,9,77,51.4,53.3,173907,41.7,0.0,7,11.4,-8.665,0,14.8,106.534,5,0.376
Privileged Rappers,7l2nxyx7IkBX5orhkALg0V,Drake & 21 Savage,2,2022,11,4,76,0.2739999999999999,93.4,160821,61.4,0.0,5,12.3,-7.384,1,19.8,144.045,4,0.616
Gato de Noche,54ELExv56KCAB4UP9cOCzC,Ñengo Flow & Bad Bunny,2,2022,12,22,82,16.900000000000002,89.2,227013,66.2,0.000124,8,36.3,-3.894,1,16.2,93.976,4,0.607
Rich Spirit,1QPreu0BNOrUfEb8HTd2qG,Kendrick Lamar,1,2022,5,13,78,42.8,85.2,202285,42.1,0.000228,10,10.6,-9.153,0,20.8,95.977,4,0.457
Circo Loco,7GeTsDIc5ykNB6lORO6Cee,Drake & 21 Savage,2,2022,11,4,76,1.02,73.4,236795,60.5,0.0,1,31.7,-8.476,1,6.99,103.976,4,0.252
Watermelon Moonshine,3sYBFUXTv0STUoUINx9Qe8,Lainey Wilson,1,2022,11,28,73,47.0,73.9,208853,41.3,0.00251,1,13.1,-6.709,1,2.82,139.921,4,0.649
Wondering Why,1OG7o5af3ILKrFkp7pvvb0,The Red Clay Strays,1,2022,4,29,75,85.0,52.400000000000006,232918,20.9,0.0,4,17.299999999999997,-12.437,1,4.05,148.59,3,0.347
Neverita,31i56LZnwE6uSu3exoHjtB,Bad Bunny,1,2022,5,6,83,7.06,87.6,173119,49.8,0.0,10,14.3,-7.511,1,4.78,122.016,4,0.428
Growing Sideways,1JcIXOir94YUYBt2cXTzn2,Noah Kahan,1,2022,10,14,74,74.4,66.5,255144,29.6,0.0,7,9.22,-8.64,1,2.76,89.142,4,0.539
Memory to Drown,6d3rOaVzZshI2YRBl7WjQb,Bryan Martin,1,2022,4,29,73,9.57,66.2,215048,78.10000000000001,0.008,6,12.3,-3.294,1,2.45,126.028,4,0.641
Los Botones Azules,3ZGkdrigbWXLgHungXfZkt,Junior H & Luis R Conriquez,2,2022,2,11,80,8.77,78.4,135612,73.7,0.0,5,10.0,-2.174,1,7.580000000000001,97.5,3,0.623
Party,4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny & Rauw Alejandro,2,2022,5,6,80,1.51,82.89999999999999,227629,79.9,0.0542999999999999,9,24.2,-5.389,1,8.97,97.013,4,0.471
All the Time,1ldUPmqrCvk6thNYe0oUen,Zach Bryan,1,2022,7,15,73,27.200000000000003,42.2,199500,43.9,0.0,4,12.4,-6.606,0,3.11,151.785,4,0.277
Limbo,37F7E7BKEw2E4O2L7u0IEp,Freddie Dredd,1,2022,8,11,79,2.92,80.2,169947,62.3,5.5,11,11.3,-5.862,0,45.9,74.987,4,0.457
Ando Enfocado,1Gm2qMRuxnuqnM62xyp89d,Jaziel Avilez & Codiciado & Peso Pluma,3,2022,11,18,79,13.7,67.0,184107,66.10000000000001,0.0,7,7.870000000000001,-7.165,0,10.0,174.902,3,0.36
Tomorrow 2 (with Cardi B),0WNfQxDGaPTl0yogcMR5v1,GloRilla & Cardi B,2,2022,11,11,73,7.359999999999999,79.5,209811,81.39999999999999,0.0,0,11.7,-3.945,1,40.0,160.039,4,0.68
Last Night Lonely,0k11c8vwyeNSGQex6UMa1v,Jon Pardi,1,2022,9,2,73,0.544,65.2,182161,81.3,0.0,6,10.1,-2.842,1,2.68,102.987,4,0.851
Love & War,293mQGfVwgXIOdA1GpiwAt,Kodak Black,1,2022,2,25,74,57.99999999999999,76.2,239146,64.9,0.0017,11,9.71,-5.624,0,5.27,145.09,4,0.501
Stick Season,0GNVXNz7Jkicfk2mp5OyG5,Noah Kahan,1,2022,7,8,75,79.9,66.4,182347,50.0,0.0,9,9.66,-6.935,1,6.510000000000001,117.896,4,0.801
"Everywhere, Everything",32iNr3J93tqFkxaMYwdRYi,Noah Kahan,1,2022,10,14,73,37.8,45.6,257668,38.3,0.0,11,13.8,-9.184,1,3.44,179.772,3,0.301
"GRAVITY (FEAT. TYLER, THE CREATOR)",3zakx7RAwdkUQlOoQ7SJRt,"Brent Faiyaz & Dahi & Tyler, The Creator",3,2022,7,8,75,16.7,54.1,214693,61.9,0.633,1,14.4,-8.746,0,25.4,163.908,4,0.491
Special,6RQ5IwG7uADz9LDWliJGjU,SZA,1,2022,12,9,75,77.7,60.4,158840,19.9,0.0,0,10.9,-11.831,1,5.0,76.134,4,0.191
Spread Thin,4MbzauKV2ydtZZjLsPcuTF,Mariah the Scientist,1,2022,3,11,74,5.53,62.1,202520,41.1,0.0,6,8.16,-8.261,0,3.3300000000000005,110.113,4,0.357
Cigarettes,1CfuBY3BDdKpooQ9L5zgUc,Juice WRLD,1,2022,3,18,75,3.06,58.7,227527,61.4,0.0,2,39.900000000000006,-6.344,1,4.35,160.075,4,0.451
Die Hard,2g6tReTlM2Akp41g0HaeXN,Kendrick Lamar & Blxst & Amanda Reifer,3,2022,5,13,78,31.9,77.5,239027,73.6,0.116,1,12.7,-8.072,0,24.7,100.988,4,0.362
Mi Terre CLN,0MHFbqdlWzAkgO8p7pkfMb,Fuerza Regida & Juanpa Salazar,2,2022,12,30,78,16.1,72.3,172056,69.69999999999999,0.0,7,8.14,-3.643,1,21.5,159.01,3,0.858
Mastermind,7FmYn9e7KHMXcxqGSj9LjH,Taylor Swift,1,2022,10,21,78,55.3,66.2,191039,35.7,0.129,4,8.37,-14.064,1,15.4,125.966,4,0.124
People,26b3oVLrRUaaybJulow9kz,Libianca,1,2022,12,6,86,55.1,57.3,184791,42.2,0.00131,10,10.2,-7.621,0,6.78,124.357,5,0.693
JGL,5kpxVMDvYGRmNqawPqDTYR,La Adictiva & Luis R Conriquez,2,2022,2,18,80,55.00000000000001,70.19999999999999,158093,58.6,0.0,8,27.0,-5.317,1,11.8,112.852,4,0.965
Sticky,4rmVZajAF7PkrCagGPHbqa,Drake,1,2022,6,17,76,9.17,85.3,243228,49.5,0.0217,6,8.44,-14.63,1,14.000000000000002,137.027,4,0.0774
Billete Grande (En Vivo),3XfUFGzbr0LmwFVoLXd9cO,Fuerza Regida & Edgardo Nuñez,2,2022,8,2,78,53.3,75.1,163940,60.1,0.0,5,37.7,-5.912,0,8.28,100.994,1,0.56
Mi Terre CLN,0MHFbqdlWzAkgO8p7pkfMb,Fuerza Regida & Juanpa Salazar,2,2022,12,30,78,16.1,72.3,172056,69.69999999999999,0.0,7,8.14,-3.643,1,21.5,159.01,3,0.858
JGL,5kpxVMDvYGRmNqawPqDTYR,La Adictiva & Luis R Conriquez,2,2022,2,18,80,55.00000000000001,70.19999999999999,158093,58.6,0.0,8,27.0,-5.317,1,11.8,112.852,4,0.965
Sticky,4rmVZajAF7PkrCagGPHbqa,Drake,1,2022,6,17,77,9.17,85.3,243228,49.5,0.0217,6,8.44,-14.63,1,14.000000000000002,137.027,4,0.0774
i'm yours,37vVp2sWHuuIBOSl1NswP6,Isabel LaRosa,1,2022,10,28,82,20.4,39.8,145668,70.5,0.00513,5,44.3,-7.07,0,7.56,111.487,4,0.635
Die Hard,2g6tReTlM2Akp41g0HaeXN,Kendrick Lamar & Blxst & Amanda Reifer,3,2022,5,13,78,31.9,77.5,239027,73.6,0.116,1,12.7,-8.072,0,24.7,100.988,4,0.362
Country Boy's Dream Girl,1UlwFwRrb4Kth3TwnjBAJV,Ella Langley,1,2022,10,28,72,23.4,59.1,183907,75.6,0.000144,8,9.7,-4.573,1,4.03,139.991,3,0.46
La Última Vez - Deluxe,1XX3sKKZN3DfWeFpMAc2WX,Ivan Cornejo,1,2022,12,2,73,62.2,52.3,252166,45.7,0.0,2,10.8,-8.213,0,2.96,141.922,3,0.32
Stick Season,0GNVXNz7Jkicfk2mp5OyG5,Noah Kahan,1,2022,7,8,75,79.9,66.4,182347,50.0,0.0,9,9.66,-6.935,1,6.510000000000001,117.896,4,0.801
Snowmen on Christmas by the Fireplace,6Obed4k0riz91yDHNWJoH1,Henry Janzen,1,2022,1,9,73,97.4,53.400000000000006,94405,10.7,88.6,9,8.84,-23.762,1,3.15,99.04,4,0.0682
MAMIII,7FlQk2gJ6TBrHHiidvdR2O,Becky G & KAROL G,2,2022,5,13,81,8.450000000000001,83.6,226093,70.3,0.0,4,13.8,-3.554,0,6.569999999999999,94.048,4,0.902
Mr. Forgettable,0c8K5IUrmVlieC0Fc0d8tV,David Kushner,1,2022,9,16,79,55.400000000000006,56.39999999999999,187293,41.2,0.0,8,15.1,-9.23,0,2.74,144.689,4,0.29
Tishomingo,1TsiwVwHhLgVK8sxBchINM,Zach Bryan,1,2022,5,20,73,30.9,56.00000000000001,188883,57.6,0.00208,6,9.88,-6.92,1,3.0,133.491,4,0.478
The Kind of Love We Make,28n8z9IQKyjMPxmvYMBqZa,Luke Combs,1,2022,6,17,75,2.26,60.8,224427,74.5,0.000647,1,9.42,-4.13,1,2.77,102.025,4,0.464
Jumbotron Shit Poppin,2ZlABhxMMa43COmZ97kKsJ,Drake,1,2022,11,4,75,22.1,79.9,137151,57.49999999999999,0.0,6,19.6,-6.257,0,28.2,99.026,4,0.319
LOVE YOU BETTER,4XJRpBOG0bU3Nxnvam3FnC,Future,1,2022,4,29,74,47.8,70.89999999999999,129480,35.7,0.0294,5,11.2,-9.289,1,21.4,75.494,4,0.544
Enemy (with JID) - from the series Arcane League of Legends,3CIyK1V4JEJkg02E4EJnDl,Imagine Dragons & JID & Arcane & League of Legends,4,2022,7,1,84,23.7,72.8,173381,78.3,0.0,11,43.4,-4.424,0,26.6,77.011,4,0.555
she's all i wanna be,7l9IqDtVWJurTvkQHq1BGh,Tate McRae,1,2022,5,27,79,1.29,60.2,207120,62.6,0.000902,2,14.4,-5.323,0,3.96,160.118,4,0.619
Extssy Model,24teIhDYO2RocTA2v5dY0r,Junior H,1,2022,2,11,82,8.39,67.5,240654,72.5,0.0,4,33.4,-4.766,0,3.34,92.513,3,0.469
Major Distribution,46s57QULU02Voy0Kup6UEb,Drake & 21 Savage,2,2022,11,4,75,1.27,90.8,170502,54.6,0.0,8,7.07,-10.491,0,32.300000000000004,131.016,4,0.225
CHORRITO PA LAS ANIMAS,0CYTGMBYkwUxrj1MWDLrC5,Feid,1,2022,12,2,85,11.4,74.3,168133,83.1,0.00643,8,35.0,-4.042,0,5.84,95.975,4,0.609
"Think Of Me Once In A While, Take Care",4JdYapRlYv67LnjrkDhZVX,Take Care,1,2022,9,10,76,90.2,20.9,103500,14.2,95.0,3,9.45,-11.37,1,4.16,71.02,3,0.0386
Daylight,51Zw1cKDgkad0CXv23HCMU,Harry Styles,1,2022,5,20,79,48.4,68.60000000000001,164533,44.5,0.144,0,17.5,-7.189,1,3.98,145.5,3,0.626
Poppin,3wn8nOygkHLUQ9dlXM1rKW,Yeat,1,2022,2,18,75,26.200000000000003,70.5,167187,61.3,0.000697,7,19.8,-7.441,1,12.3,74.521,4,0.259
IF YOU GO DOWN (I'M GOIN' DOWN TOO),1jX9wlAgVkAl0fCZqkCI73,Kelsea Ballerini,1,2022,9,23,73,45.4,67.60000000000001,166036,85.6,0.0,11,14.099999999999998,-4.35,1,3.93,144.092,4,0.965
Players,6UN73IYd0hZxLi8wFPMQij,Coi Leray,1,2022,11,30,79,3.0,95.4,139560,51.6,0.000754,6,5.04,-5.817,1,16.0,105.001,4,0.624
Attention,2pIUpMhHL6L9Z5lnKxJJr9,NewJeans,1,2022,8,1,81,23.6,81.10000000000001,180067,64.8,0.0,10,7.61,-3.684,0,3.68,104.988,4,0.695
Numb,10xV5l9nhLvFpR8mqzs0bL,Marshmello & Khalid,2,2022,6,10,80,12.1,91.2,155589,77.4,1.27,0,10.1,-4.673,0,4.55,119.966,4,0.632
Quittin' Time,50Emgupm363qIrYBe20FR3,Zach Bryan,1,2022,7,15,72,21.5,55.7,220885,72.5,0.0009209999999999,0,21.7,-5.79,0,3.88,143.34,4,0.54
highway 95,2E4INiVkDRBXXkFL4kB1Vk,Baby Keem,1,2022,10,28,76,5.48,77.0,91783,83.6,0.0,7,14.3,-5.322,1,6.5,84.944,4,0.425
Lo Prieto,5q3b86vdmn3itBhsAPHMfd,Luigui Bleand & Musicologo The Libro,2,2022,9,2,73,52.7,76.7,184625,84.8,0.000617,5,14.8,-1.135,0,21.6,93.995,4,0.848
Tarot,41oY4WCTj5kccfesTVFnvN,Bad Bunny & Jhayco,2,2022,5,6,82,2.25,79.5,237895,68.4,0.0,11,65.8,-3.971,0,4.19,114.011,4,0.419
Out of Time,2SLwbpExuoBDZBpjfefCtV,The Weeknd,1,2022,1,6,81,25.5,65.0,214194,76.0,0.0,0,33.900000000000006,-4.422,0,4.46,93.057,4,0.838
Glimpse of Us,4ewazQLXFTDC8XvCbhvtXs,Joji,1,2022,11,4,81,89.1,44.0,233456,31.7,0.000478,8,14.099999999999998,-9.258,1,5.3100000000000005,169.914,3,0.268
Sweet Nothing,0wavGRldH0AWyu2zvTz8zb,Taylor Swift,1,2022,10,21,77,96.4,33.7,188497,15.6,0.00772,0,11.5,-14.919,1,5.18,176.655,4,0.39
By Your Side,5gUiTylvifZnUrynE4FFPu,Rod Wave,1,2022,8,12,71,3.45,64.9,194051,50.8,0.00359,8,7.359999999999999,-10.232,1,9.59,157.975,4,0.405
Little Freak,3i058E8uxTsYqJ5NWZzqSj,Harry Styles,1,2022,5,20,79,71.89999999999999,55.900000000000006,202183,53.5,0.0143,3,9.54,-7.723,1,3.9,141.96,4,0.402
Sentosa,3PKN5j2dKkzsLbrpcdyzLX,Peso Pluma & Tornillo & Polo Gonzalez & Garena Free Fire,4,2022,5,13,77,3.1,82.39999999999999,151595,63.6,0.000119,9,9.79,-6.677,0,29.4,174.072,4,0.672
Fancy Like,58UKC45GPNTflCN6nwCUeF,Walker Hayes,1,2022,1,21,74,11.1,64.7,161853,76.5,0.0,1,31.5,-6.459,1,6.0,79.994,4,0.855
UNDERSTAND,72sfmdpuO5r8cBDgs7MqZZ,keshi,1,2022,3,25,81,94.0,37.9,150520,20.8,0.0001049999999999,5,11.4,-13.858,1,4.26,82.085,3,0.163
Umbrella (with 21 Savage & Young Nudy),2Yt4SXIgmoaPZHGdRafp4P,Metro Boomin & 21 Savage & Young Nudy,3,2022,12,2,75,8.38,82.19999999999999,222000,78.8,0.0173,11,35.9,-3.634,0,17.299999999999997,111.016,4,0.389
SNAP,76OGwb5RA9h4FxQPT33ekc,Rosa Linn,1,2022,3,19,88,10.7,56.49999999999999,179551,63.6,0.00099,0,44.7,-8.198,1,6.38,170.01,4,0.525
Banking On Me,7Fege3yv4dvehB3NdRBGwI,Gunna,1,2022,2,14,75,61.3,79.3,200000,30.8,0.0016799999999999,0,9.53,-10.414,0,4.66,135.143,4,0.46
paranoia,7w4t6sPVdboBZpa5prmUuj,KENTENSHI,1,2022,1,23,76,37.6,47.0,117408,40.5,1.27,7,11.6,-13.385,1,30.0,180.104,4,0.505
La Bachata,5ww2BF9slyYgNOk37BlC4u,Manuel Turizo,1,2022,5,26,85,58.3,83.5,162638,67.9,0.000198,7,21.8,-5.329,0,3.64,124.98,4,0.85
pushin P (feat. Young Thug),3XOalgusokruzA5ZBA2Qcb,Gunna & Future & Young Thug,3,2022,1,13,76,0.783,77.3,136267,42.2,0.6930000000000001,1,12.9,-4.572,0,18.7,77.502,1,0.488
Ojos Cerrados,4OVpyR6yhYyVoRj9D7CERz,Banda MS de Sergio Lizárraga & Carin Leon,2,2022,1,7,81,33.6,51.3,180750,34.5,0.0,7,5.84,-7.579,1,6.909999999999999,79.981,4,0.68
Astronomy,2JN3ugW1cEahbYw0I5mw5U,Conan Gray,1,2022,6,24,78,57.8,47.4,243907,34.300000000000004,0.00265,4,30.5,-8.571,0,2.7,145.115,3,0.152
Family Line,0iNZGC211wst3VjtobNnC5,Conan Gray,1,2022,6,24,78,61.9,32.6,216095,39.7,0.0,6,9.79,-8.145,1,4.61,153.713,3,0.276
Normal,0T2pB7P1VdXPhLdQZ488uH,Feid,1,2022,9,14,85,3.4000000000000004,70.89999999999999,171880,56.00000000000001,0.0,4,31.5,-4.867,0,17.1,170.082,4,0.541
KICK BACK,3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,1,2022,10,12,81,0.207,57.7,193495,94.1,0.000336,1,8.91,-5.17,1,10.5,101.921,4,0.292
Cash In Cash Out,3S68RFe1lsdCdTMPIMJM3X,"Pharrell Williams & 21 Savage & Tyler, The Creator",3,2022,6,10,73,0.721,87.7,216136,56.00000000000001,0.000145,7,8.39,-3.751,1,5.96,119.971,4,0.154
Until I Found You,6VhuP99TE6gYNQRJIlAWFD,Stephen Sanchez,1,2022,8,19,81,75.7,34.599999999999994,176667,50.0,0.0,10,18.9,-6.097,1,3.88,202.466,3,0.191
Jersey Giant,3hEkAosl2ZuO9FltxY5L1R,Evan Honer & Julia DiGrazia,2,2022,12,16,72,43.5,57.6,256022,33.1,0.0,8,14.4,-11.021,1,3.1,88.237,4,0.772
Fucking Your Culture,2gkVweydDn7MmHmqXAlEzk,$uicideboy$,1,2022,7,29,72,1.46,75.2,195994,80.7,0.0375999999999999,11,80.0,-4.386,1,17.2,87.507,4,0.442
True Love,06JvOZ39sK8D8SqiqfaxDU,Kanye West & XXXTENTACION,2,2022,5,27,78,1.82,71.2,148571,86.1,0.000609,5,51.1,-5.487,0,25.0,84.042,4,0.388
Después de la Playa,1dm6z1fWB0cErMszU25dy2,Bad Bunny,1,2022,5,6,78,35.6,56.39999999999999,230400,90.3,0.0,5,17.5,-3.221,1,30.7,78.293,4,0.607
Labyrinth,0A1JLUlkZkp2EFrosoNQi0,Taylor Swift,1,2022,10,21,77,78.5,40.6,247962,30.6,48.8,0,12.2,-15.48,1,5.17,110.014,4,0.122
Hell Of A Way To Go,4vfTyv3PkLAac4zTn5P82d,Riley Green,1,2022,5,13,71,2.62,48.1,166134,74.0,0.0,6,15.7,-4.672,1,2.77,150.053,4,0.669
Voices In My Head,5XUuldRjPXcP5QxyEN4IXT,Falling In Reverse,1,2022,5,31,75,2.66,54.6,191415,89.8,0.0,2,12.9,-3.067,0,16.2,173.17,4,0.639
Like A Villain,0xoyUiHhxVH4gwb0CRgNmg,Bad Omens,1,2022,2,25,75,0.0696,45.6,210685,91.5,0.00995,7,42.8,-4.508,1,20.6,154.946,4,0.403
Note to Self,3Qbjo8ezZdQg1NfPcCo4UV,Randy Houser,1,2022,11,11,72,11.0,61.3,195217,62.6,0.0914,1,11.2,-6.486,1,3.32,84.984,4,0.188
Doja,3LtpKP5abr2qqjunvjlX5i,Central Cee,1,2022,7,21,84,38.0,91.1,97393,57.3,0.0,6,40.3,-7.43,1,28.8,140.04,4,0.972
Snow On The Beach (feat. Lana Del Rey),1wtOxkiel43cVs0Yux5Q4h,Taylor Swift & Lana Del Rey,2,2022,10,21,78,69.0,66.3,256124,31.9,0.0993,9,11.7,-13.481,1,3.75,109.957,4,0.193
Thinking 'Bout You (feat. MacKenzie Porter),5eUpUFdFaAeovPau6lQkqK,Dustin Lynch & MacKenzie Porter,2,2022,2,11,73,14.6,36.4,171627,74.5,0.0,8,8.870000000000001,-3.293,1,5.96,203.912,4,0.785
If He Wanted To He Would,3nei8eHEdiwwSfyoOCHPZI,Kylie Morgan,1,2022,7,1,72,9.98,65.5,174173,61.7,0.0,0,21.1,-4.716,1,2.6,90.015,4,0.734
Count Me Out,6BU1RZexmvJcBjgagVVt3M,Kendrick Lamar,1,2022,5,13,77,67.10000000000001,77.60000000000001,283642,43.1,0.0,4,15.3,-7.544,0,9.1,133.999,4,0.495
911 - En Vivo,1O0IFR3MYqgQbziKTCf0X4,Fuerza Regida & Grupo Frontera,2,2022,11,30,79,52.8,64.1,175424,51.7,0.0,0,13.6,-5.472,1,6.73,127.902,4,0.642
ecstacy,2CIlKt4lRwAAUx5fYgCBxN,SUICIDAL-IDOL,1,2022,2,18,80,1.17,50.0,96029,85.6,0.0044,1,54.1,-6.593,1,5.220000000000001,132.074,4,0.709
Bebe Dame,0mzsLrUNazBaRfYZfjmpSV,Fuerza Regida & Grupo Frontera,2,2022,12,16,78,29.6,53.7,271862,60.2,0.0,7,7.15,-4.631,1,4.58,157.437,4,0.753
Devil Doesn’t Bargain,1zu2GKHPJIsUu80SUJX4H4,Alec Benjamin,1,2022,4,15,77,57.7,44.8,163613,60.6,0.0,3,21.7,-4.565,1,6.09,121.15,4,0.483
Next Thing You Know,2lNTHWu2I5Tcz9ukWsV5Jj,Jordan Davis,1,2022,8,12,73,64.60000000000001,55.7,175238,59.7,0.0,5,9.74,-8.296,1,4.8,78.526,4,0.414
AMERICA HAS A PROBLEM,2XMAWynSTIst5KmLSv0Npf,Beyoncé,1,2022,7,29,76,0.348,78.9,198898,61.4,0.152,1,28.3,-6.491,1,5.79,126.035,4,0.108
vendetta!,5Sk39LuvdwuvL84jD01Dum,MUPP & Sadfriendd,2,2022,5,20,80,17.5,70.6,107045,91.0,0.0001999999999999,1,11.0,-3.527,1,14.6,126.007,4,0.667
