track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Labios Rojos,1NPk0Y7AkLvirhSg4oI0bM,LDNE,1,2020,4,10,71,69.69999999999999,49.2,241424,72.89999999999999,0.0,5,6.76,-3.357,0,4.07,177.447,3,0.902
Hit Different,7Bar1kLTmsRmH6FCKKMEyU,SZA & The Neptunes & Pharrell Williams & Ty Dolla $ign,4,2020,9,4,73,19.9,67.9,202008,51.6,0.0,0,9.65,-6.371,0,4.52,120.074,4,0.716
Why,1xLs8Mu1QEVbGCpyHQ2r2U,Dominic Fike,1,2020,7,31,72,34.2,68.4,139907,85.6,0.728,6,10.9,-2.676,1,4.109999999999999,117.027,4,0.343
Me Vs Me,1lUTmmPMAsxZBR2iK9CKDF,Moneybagg Yo,1,2020,5,15,69,20.5,85.3,183319,82.1,0.0,5,20.9,-4.537,0,20.9,130.999,4,0.625
Settle Me Down,3CYpmhtAu6DCAwfkYB2mQ9,Josh Abbott Band,1,2020,11,13,69,72.39999999999999,30.2,177083,52.2,0.0009459999999999,4,10.7,-6.737,1,3.56,73.369,3,0.49
Superstar Sh*t,20j7l6tFtc5lynXpbOQg1O,Dominic Fike,1,2020,7,31,73,94.5,75.6,127055,39.4,3.71,4,12.0,-7.321,0,9.56,70.027,4,0.197
B.S. (feat. H.E.R.),63wx9vdskaXbYxyDx4oJCZ,Jhené Aiko & H.E.R.,2,2020,3,6,71,55.400000000000006,61.7,212867,52.5,0.00011,8,13.5,-10.426,0,12.0,135.781,4,0.377
4K,1BIXs6CdkPRLytuqoXs6XN,El Alfa & Darell & Noriel,3,2020,3,12,74,34.599999999999994,91.8,201500,89.3,1.2,3,11.8,-4.585,0,14.2,120.012,4,0.802
Life Is Good (feat. Drake),1K5KBOgreBi5fkEHvg5ap3,Future & Drake,2,2020,5,15,75,6.7,79.5,237918,57.4,0.0,2,15.0,-6.903,0,48.7,142.053,4,0.537
Still Trappin',1lw4FrPr3Y8R7Q1Mro2TMe,Lil Durk & King Von,2,2020,12,24,71,4.58,87.7,172185,67.9,0.0,5,9.87,-4.969,0,35.5,144.93,4,0.624
Ashes,3Pj6u2KTgepyyidp5xfbHp,Stellar,1,2020,5,3,76,9.47,71.2,166356,56.8,0.0,5,16.900000000000002,-7.864,0,5.46,130.019,4,0.46
Homecoming,6vxU64pcIuQ38O015Zy4qj,Lil Uzi Vert,1,2020,3,6,70,0.0591999999999999,92.9,213885,56.3,0.0,9,24.4,-7.428,1,49.0,129.957,4,0.353
2hrs,0dGe86ljF6Xi19IxYc7aBn,tobi lou,1,2020,12,18,74,36.2,84.39999999999999,64723,42.4,0.108,2,58.9,-8.365,1,8.36,111.226,3,0.434
Hasta Que Dios Diga,06s3QtMJVXw1AJX3UfvZG1,Anuel AA & Bad Bunny,2,2020,5,29,82,46.400000000000006,69.1,246000,76.5,0.000329,8,20.3,-4.727,1,11.1,174.021,4,0.855
Mente Positiva,3WQilym5Vi4ypxb70vx0eY,Junior H,1,2020,3,27,76,27.0,57.6,192391,60.4,0.0,5,17.599999999999998,-7.558,0,4.7,99.746,3,0.734
Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,Big Sean & Post Malone,2,2020,9,4,73,9.78,72.39999999999999,199758,67.5,0.000941,2,35.099999999999994,-5.267,1,8.67,160.048,4,0.325
Myron,56uXDJRCuoS7abX3SkzHKQ,Lil Uzi Vert,1,2020,3,13,71,5.5,77.10000000000001,224955,65.4,0.0,8,21.4,-6.976,0,29.8,155.047,4,0.573
Nothing,1lORkxEMmsCZqhoxcmk3A3,Bruno Major,1,2020,6,5,77,93.1,55.50000000000001,162797,27.0,54.400000000000006,2,10.3,-15.892,1,8.88,139.681,3,0.271
PERSIAN RUGS,2SWbnWSe1onmbllRAU46uo,PARTYNEXTDOOR,1,2020,10,16,72,4.89,76.8,174307,42.8,0.0491,1,10.5,-8.156,0,4.590000000000001,110.478,4,0.147
motive (with Doja Cat),5GkQIP5mWPi4KZLLXeuFTT,Ariana Grande & Doja Cat,2,2020,10,30,77,6.81,78.9,167990,74.2,0.0,10,16.6,-5.664,0,6.52,116.965,4,0.661
Dias Nublados,7xQrt5TkFBBmlTEPJvXTH8,Junior H,1,2020,9,2,77,43.0,73.9,221888,68.89999999999999,0.318,0,10.2,-4.859,0,2.8400000000000003,99.984,3,0.4
On That Time,3dl8bSF08LQfCf4T6CCksf,Playboi Carti,1,2020,12,25,74,0.584,59.8,102422,47.6,0.0,0,26.5,-3.673,1,3.3300000000000005,150.078,4,0.0545
P*$$Y Fairy (OTW),48KXAIruJ07kJVCWOGohMV,Jhené Aiko,1,2020,1,17,71,53.6,57.2,181860,51.9,0.0,2,10.2,-7.092,0,21.2,128.331,4,0.35
willow,3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,1,2020,12,10,75,83.5,39.2,214707,57.9,0.179,7,14.499999999999998,-9.195,1,16.400000000000002,80.961,4,0.549
Excitement,66w7lK0t98OPgvYjXp39IP,Trippie Redd & PARTYNEXTDOOR,2,2020,10,30,72,1.94,44.3,283285,53.6,0.00424,4,10.0,-8.187,0,3.78,121.967,4,0.0391
Slidin,7fxSLnklnayJNBIKntXedZ,21 Savage & Metro Boomin,2,2020,10,2,72,0.163,77.4,185037,70.6,0.000128,2,10.4,-6.494,1,35.5,152.891,4,0.382
Put Your Records On,6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,1,2020,4,24,75,5.63,39.900000000000006,210463,49.1,0.089,6,11.0,-10.778,0,5.38,91.066,4,0.151
Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,Conan Gray,1,2020,3,20,77,1.78,70.1,168880,72.8,0.0,2,17.0,-5.226,1,4.68,91.071,4,0.696
Dancing With A Stranger (with Normani),3xgT3xIlFGqZjYW9QlhJWp,Sam Smith & Normani,2,2020,10,30,80,44.7,74.1,171030,52.0,0.000197,8,22.2,-7.513,1,6.5600000000000005,102.998,4,0.347
One Of Them Girls,14GwnOeC9qYEKEA6uOZepa,Lee Brice,1,2020,4,10,71,29.4,64.3,188893,79.0,0.0,4,10.7,-6.079,1,4.62,95.987,4,0.8
Thinking 'Bout You (feat. Lauren Alaina),6NebrV4ZigAoXIRbe11hxh,Dustin Lynch & Lauren Alaina,2,2020,1,17,70,13.0,39.4,170560,74.7,0.0,8,7.470000000000001,-4.446,1,6.2700000000000005,203.918,4,0.776
cowboy like me,1XjHRolIXL2M1EEOUsGGR4,Taylor Swift,1,2020,12,11,73,76.8,60.4,275040,51.7,0.0155,0,12.3,-9.014,1,3.47,127.967,4,0.511
Blood On My Jeans,0fCwrjKfWxF3xQhZrYUw4T,Juice WRLD,1,2020,7,10,71,18.3,86.8,154767,55.00000000000001,0.0,6,10.9,-6.417,1,22.6,117.943,4,0.464
Save The Roses,4r8tnUcdD9kVETRZSTIa5E,Lee Brice,1,2020,11,20,69,11.1,52.2,201440,63.4,0.0,0,10.5,-8.133,1,3.12,142.058,4,0.388
Coffee,2zmo93xTzKTP0lztR9iy9H,Jack Stauber's Micropop,1,2020,3,8,72,93.1,81.39999999999999,58869,48.4,0.00535,6,11.7,-10.962,1,29.9,116.024,4,0.658
A Little Bit Off,6GqqGv8frU7kqzXkm2rewI,Five Finger Death Punch,1,2020,2,28,72,0.839,66.4,190718,82.8,0.0,0,29.4,-6.053,1,4.04,103.985,4,0.82
Creature,5yqKUU2DUyilP2TvOrjEzT,Jelly Roll & Tech N9ne & Krizz Kaliko,3,2020,3,13,68,17.599999999999998,76.3,239592,60.3,0.0,8,8.63,-9.201,1,7.88,140.068,4,0.402
Safaera,2DEZmgHKAvm41k4J3R2E9Y,Bad Bunny & Jowell & Randy & Ñengo Flow,3,2020,2,29,78,1.03,60.7,295177,82.89999999999999,0.0,2,10.7,-4.074,1,37.9,96.172,4,0.685
the lakes - bonus track,0eFQWVz0qIxDOvhLpZ40P7,Taylor Swift,1,2020,8,18,73,84.2,31.3,211813,25.8,0.00013,2,9.48,-11.532,1,3.83,179.947,4,0.268
august,6nK2pIKFcRc5frrZKHgsiT,Taylor Swift,1,2020,8,18,74,55.3,38.7,261920,63.4,0.00693,5,9.31,-9.222,1,3.63,89.567,4,0.42
Met the Devil in Oklahoma,32GtaR8mm14DOmhWzG8Jik,Josh Meloy,1,2020,5,1,68,22.0,64.7,236823,45.8,0.00213,7,13.1,-4.153,1,2.63,131.96,4,0.272
No Sucker (feat. Moneybagg Yo),6A9wHAasMxed0firnDao1K,Lil Baby & Moneybagg Yo,2,2020,2,28,69,2.5,90.0,188607,84.6,0.0,0,20.4,-4.884,1,22.4,129.966,4,0.851
Prom Night,7KhJdiu4zbPlhlImRLIyDl,Riovaz,1,2020,4,1,70,35.5,81.3,145899,60.8,0.000856,7,9.63,-9.918,1,16.900000000000002,149.251,4,0.0512
21,5meVa5klVlJalupZTvv5XX,Gracie Abrams,1,2020,7,14,74,49.4,75.9,185173,66.5,0.0,2,10.9,-6.338,1,8.61,125.056,4,0.391
the last great american dynasty,2olxzvoFI9IpxqFeUv7WOX,Taylor Swift,1,2020,8,18,73,48.1,68.8,231000,65.3,0.414,7,10.6,-8.558,1,4.03,147.991,4,0.701
River,0Nzivfp90nH1WCPAMm7PV4,Olivia Rodrigo,1,2020,11,20,70,93.3,45.3,202075,23.5,0.0205,0,11.5,-10.024,1,3.08,67.869,3,0.279
Figure You Out,2bFGGsScXp2Tu10jKMCKO6,VOILÀ,1,2020,5,22,73,50.8,63.1,163436,49.1,0.00318,11,17.7,-8.141,0,3.54,94.912,4,0.537
Heatin Up (feat. Gunna),7KSSdFCBHCfq4KPzz78ghk,Lil Baby & Gunna,2,2020,2,28,70,6.11,78.8,177314,43.6,0.0,1,9.79,-9.435,1,36.4,129.847,4,0.341
Rockstar Made,3cWmqvMwVQKDigWLSZ3w9h,Playboi Carti,1,2020,12,25,74,3.98,77.3,193575,61.2,0.0,8,14.2,-5.73,1,23.200000000000003,149.999,4,0.381
La Difícil,6NfrH0ANGmgBXyxgV2PeXt,Bad Bunny,1,2020,2,29,78,8.61,68.5,163084,84.8,0.000714,8,7.829999999999999,-4.561,0,8.58,179.87,4,0.761
You should be sad,7lidXGPXPYLNThITAOTlkK,Halsey,1,2020,1,17,74,14.3,59.1,205473,58.5,0.0,2,10.9,-6.35,1,2.77,110.94,4,0.324
Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,Brent Faiyaz,1,2020,9,18,72,27.9,50.5,247080,26.700000000000003,0.0,9,9.6,-13.763,0,5.0,143.929,4,0.439
Many Men,3CDVMejYHnB1SkEEx0T1N4,21 Savage & Metro Boomin,2,2020,10,2,72,0.0647,63.5,201856,79.3,74.7,10,11.3,-4.333,0,3.22,77.594,4,0.281
Tú,5GkeaIeCEfB0LOqk7sIVHQ,Los Elegantes de Jerez,1,2020,2,24,74,62.0,76.7,194267,70.1,2.95,5,16.6,-5.928,0,2.69,115.017,3,0.888
Hawái,1yoMvmasuxZfqHEipJhRbp,Maluma,1,2020,8,21,80,18.5,78.3,199112,72.7,0.00246,6,6.260000000000001,-3.454,0,38.9,180.067,4,0.558
Back in Blood (feat. Lil Durk),7JuHVG3qQKQKxC4doneXVW,Pooh Shiesty & Lil Durk,2,2020,11,6,70,15.1,75.9,184490,53.8,0.0,8,12.6,-8.256,0,38.4,146.933,4,0.831
From a Lover's Point of View,6N7FFwu2DQer3wB7rEmm6u,Zach Bryan,1,2020,5,8,68,88.2,67.60000000000001,184500,10.0,0.000547,5,14.2,-13.527,1,5.19,77.99,4,0.411
Una Vez,5J7teKIJGtqVypgYI6sqXj,Bad Bunny & Mora,2,2020,2,29,80,13.2,55.00000000000001,232496,59.8,0.000258,11,9.55,-5.402,0,8.309999999999999,83.836,4,0.543
The First Noel,4pVxflK7JBEAzj4pEY8G8e,Flatland Park,1,2020,9,29,72,94.1,54.0,150694,7.53,1.58,0,11.5,-17.012,1,3.98,58.642,3,0.337
Be Like That - feat. Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,Kane Brown & Swae Lee & Khalid,3,2020,7,10,71,4.69,72.7,191406,62.6,0.00258,7,12.6,-8.415,1,7.26,86.97,4,0.322
Break My Heart,017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,1,2020,3,27,80,16.7,73.0,221820,72.89999999999999,0.000139,4,34.9,-3.434,0,8.84,113.011,4,0.467
Yessirskiii,59JWp4PjZ9TRM8cmtaDYB1,Lil Uzi Vert & 21 Savage,2,2020,3,13,70,1.83,89.5,219340,73.9,0.000761,8,10.2,-6.633,1,28.3,140.007,4,0.763
I Deserve to Bleed,27cw0tNJKQQW2CJMGcCfZb,Sushi Soucy,1,2020,12,27,71,91.8,76.1,104022,27.6,0.0,7,16.0,-11.507,1,6.819999999999999,119.991,4,0.595
illicit affairs,6DrLROM5MG9bxWHeEG5elq,Taylor Swift,1,2020,8,18,73,86.2,52.900000000000006,190893,30.4,0.0,10,10.8,-10.567,1,3.56,119.58,4,0.44
marjorie,12ntTeqEeTg7GAVpe8Mhpl,Taylor Swift,1,2020,12,11,75,87.6,53.5,257773,56.10000000000001,0.0136,5,11.5,-11.609,1,4.84,96.103,4,0.287
Molly,3m49rgJQUz5GU07RWjf5SH,Sleepy Hallow & Sheff G,2,2020,6,5,71,78.7,81.2,164562,38.5,0.0,10,10.3,-9.676,0,41.6,133.993,4,0.742
Psicodelica,6HzREffgQ16b7Rlrr6BY0m,Junior H,1,2020,9,2,75,36.5,68.60000000000001,253606,61.5,0.00624,9,14.2,-5.551,1,2.45,105.202,3,0.57
Party Girl,5RqR4ZCCKJDcBLIn4sih9l,StaySolidRocky,1,2020,4,21,74,74.9,72.8,147800,43.1,0.0,6,9.96,-9.966,0,6.22,130.022,4,0.629
To Be Honest,2OmElPC8H23YsekF58fSbm,Young Dolph,1,2020,8,14,67,1.39,79.4,159013,71.8,0.0,2,20.1,-6.125,1,12.6,164.0,4,0.651
Soul,3vCUelLOtiuNF78p9LNWZF,Lee Brice,1,2020,11,20,70,35.7,78.9,167680,64.2,0.0,11,9.85,-8.304,1,3.52,121.003,4,0.755
Party Girl,3IJYUaN3tx04S4TYyZHKoP,StaySolidRocky,1,2020,7,15,72,74.7,73.0,147800,43.9,0.0,6,9.88,-9.864,0,6.09,130.09,4,0.615
invisible string,2ehRU518I0hYqMGQnk4lDY,Taylor Swift,1,2020,8,18,72,85.9,65.10000000000001,252880,45.9,0.00663,4,10.5,-11.128,0,5.07,83.455,4,0.454
My Favourite Time of Year,61IXkIVYvfpKdjzEQeMU54,Kingsley Thomas,1,2020,9,29,72,83.39999999999999,65.9,242787,15.3,87.2,10,12.4,-18.025,1,4.19,81.351,4,0.238
mirrorball,2I8YAEA1VmCuP1wkJHMpTw,Taylor Swift,1,2020,8,18,73,68.60000000000001,54.900000000000006,208973,41.7,0.00019,7,6.04,-10.064,1,3.5000000000000004,110.137,4,0.347
pov,3UoULw70kMsiVXxW0L3A33,Ariana Grande,1,2020,10,30,76,36.0,48.7,201882,53.400000000000006,0.0,0,10.0,-5.664,0,5.55,131.798,4,0.173
Sanctuary,5F1ZmucV0uJY14y2dYKePa,Joji,1,2020,9,24,77,38.7,55.2,180019,63.8,0.0139999999999999,1,37.4,-7.474,1,11.0,167.834,4,0.332
peace,7MbT4I8qGntX4fMdqMQgke,Taylor Swift,1,2020,7,24,73,91.8,64.7,234000,27.200000000000003,0.00173,5,9.18,-12.906,1,9.16,150.044,4,0.339
Ride,0c5qAIcNy3jNIxmZXllp4V,King Von,1,2020,10,30,71,2.39,59.6,142360,59.4,0.0,2,12.5,-7.309,0,19.1,161.985,4,0.354
Palabra de Hombre,4CLkDJ4xLqkV4Vt2vPOny1,El Fantasma,1,2020,9,11,75,53.5,57.49999999999999,196099,37.4,0.0,8,17.8,-2.706,1,3.46,79.124,4,0.563
Birmingham,7DyMTd5uNSi6ioB6z5BGtG,Zach Bryan,1,2020,11,27,68,62.4,58.7,206416,47.9,0.000303,7,9.7,-5.246,1,3.17,75.226,4,0.468
El Amor De Tu Vida,7AWgHNS16hOhmiyPIRRcmC,Carin Leon & Tony Melendez,2,2020,8,17,78,41.0,45.4,163224,48.9,0.0,8,13.3,-8.343,1,8.1,166.446,4,0.676
In Your Eyes,7szuecWAPwGoV1e5vGu8tl,The Weeknd,1,2020,3,20,80,0.285,66.7,237520,71.89999999999999,0.0081,7,7.359999999999999,-5.371,0,3.46,100.021,4,0.717
Way Maker - Single Version,0H4BGX7L8UfoD0g4wgXd0D,Leeland,1,2020,2,14,72,1.49,46.8,206440,65.5,0.0,4,10.4,-6.384,1,2.96,144.045,4,0.222
Back Again (feat. Lil Durk),0rk2IHFiHFnO7t0jvAeHW9,King Von & Prince Dre & Lil Durk,3,2020,10,30,70,1.73,87.0,151000,56.3,0.0,5,11.9,-8.373,1,45.1,159.931,4,0.725
Isis (feat. Logic),4h7qcXBtaOJnmrapxoWxGf,Joyner Lucas & Logic,2,2020,3,27,71,20.6,88.4,236501,93.6,0.0,1,26.200000000000003,-3.931,1,16.7,120.004,4,0.758
Blueberry Faygo,6wJYhPfqk3KGhHRG76WzOh,Lil Mosey,1,2020,2,7,73,20.7,77.4,162547,55.400000000000006,0.0,0,13.2,-7.909,1,3.83,99.034,4,0.349
"God Rest Ye, Merry Gentlemen",4uTqFlXMoLOn8qbc50Ib5d,Rossdale Junction,1,2020,9,29,71,88.3,64.2,120061,19.6,64.7,4,22.3,-16.574,0,3.72,125.525,4,0.125
God’s Menu,4XPXrcpyNr30Km6aPiflJy,Stray Kids,1,2020,6,17,77,0.776,68.89999999999999,167922,77.10000000000001,0.0,5,52.1,-3.618,1,5.48,157.052,4,0.482
No Sense (feat. Key Glock),67K5Ki1bLemeOlN012sip8,Young Dolph & Key Glock,2,2020,8,14,68,3.26,94.5,140467,66.2,0.00117,6,12.4,-6.581,1,24.0,124.01,4,0.782
Animal,2RZWiishrE4Tygv9R7zuZe,Sir Chloe,1,2020,10,23,71,40.7,49.5,160519,45.7,0.000125,7,14.2,-6.072,1,3.06,82.825,4,0.342
Adueñarme,4zneNpRMfRSdhsFTZbYZLN,Nivel,1,2020,2,28,70,30.9,71.89999999999999,183762,52.2,0.0,7,10.5,-6.617,0,3.22,83.086,3,0.6
Eenie Meenie,45O0tUN9Bh6LH4eNxQ07AT,Sean Kingston,1,2020,2,28,67,3.4799999999999995,73.4,201653,63.9,0.0,1,10.2,-3.241,1,3.16,121.212,4,0.836
Prisoner (feat. Dua Lipa),2Oycxb8QbPkpHTo8ZrmG0B,Miley Cyrus & Dua Lipa,2,2020,11,27,79,1.03,78.10000000000001,169333,67.0,0.0,3,7.61,-3.912,0,4.52,127.99,4,0.595
Kaikai Kitan,6y4GYuZszeXNOXuBFsJlos,Eve,1,2020,12,23,77,1.1900000000000002,58.4,221426,91.1,0.0,5,11.9,-3.515,0,9.0,92.502,4,0.606
Intro,1s1hRKC0zaL2O7zdLIm6md,Junior H,1,2020,9,2,74,32.0,69.39999999999999,240389,59.0,6.819999999999999,2,10.4,-6.023,0,2.48,105.022,3,0.338
this is me trying,7cm50Lw03k6VvRauJtkyTj,Taylor Swift,1,2020,8,18,73,31.2,51.1,195107,47.8,0.0023,9,14.7,-9.837,1,3.22,135.882,4,0.408
Kacey Talk,1SF8piqsZWn86DajVKih8F,YoungBoy Never Broke Again,1,2020,9,11,69,53.5,87.7,151249,60.7,0.0,10,13.8,-7.818,0,15.0,127.055,4,0.773
Fed Up,0BV0AYGLVlu2SdjN3J9twp,Ghostemane,1,2020,10,21,74,49.9,84.89999999999999,151625,75.8,69.5,8,14.7,-7.498,1,25.6,115.058,4,0.0684
No Time To Die,73SpzrcaHk0RQPFP73vqVR,Billie Eilish,1,2020,2,13,78,91.7,38.0,242265,21.9,1.04,4,8.27,-13.273,0,3.58,73.537,4,0.0517
Stayin Alive,5ubvP9oKmxLUVq506fgLhk,Bee Gees,1,2020,12,11,75,2.88,70.19999999999999,285373,77.3,0.8710000000000001,10,14.7,-9.256,0,3.43,103.564,4,0.953
Heaven Sent,0kuP3lMxCikBd7nPBIdjv8,Tevomxntana,1,2020,10,23,74,28.1,37.9,150001,79.5,0.234,7,9.32,-8.928,0,5.42,94.503,3,0.222
banana pie,7seK7cskNRsFmlGXv4Rw5Q,Lil Darkie,1,2020,3,27,68,2.19,43.5,169500,84.0,0.677,8,31.8,-2.943,1,4.42,169.921,4,0.29
Body,0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,1,2020,11,20,71,1.66,91.4,171067,73.2,0.0,8,10.7,-6.1,0,24.1,94.066,4,0.469
Overtime,71pmeuiEvHAkE7gXxWL2Uy,Baby Smoove,1,2020,12,3,67,8.68,49.7,142320,62.7,0.0,7,33.900000000000006,-7.851,1,30.6,96.975,4,0.528
forget me too (feat. Halsey),1VSuFS7PahCN3SWbOcQ98m,Machine Gun Kelly & Halsey,2,2020,9,25,72,0.0417,65.4,171621,87.5,0.86,1,19.4,-4.845,1,7.439999999999999,99.975,4,0.522
FRANCHISE (feat. Young Thug & M.I.A.),4jVBIpuOiMj1crqd8LoCrJ,Travis Scott & Young Thug & M.I.A.,3,2020,9,25,74,0.6709999999999999,83.5,202795,69.89999999999999,0.0,8,19.5,-5.405,0,27.700000000000003,154.981,4,0.547
Honeypie,6FfLg6FFqhCsrFOaHIGkg0,JAWNY,1,2020,10,27,76,6.1,74.0,135581,68.8,0.0,5,13.8,-4.361,0,9.16,115.035,4,0.935
Green Noise,5cZ7MeddEConPqgyTzW4sO,Green Noise Therapy & Green Noise For Sleep,2,2020,11,16,68,95.1,0.0,60134,9.5,100.0,2,11.1,-25.486,1,0.0,0.0,0,0.0
Ding Dong Merrily on High,0ETXxrPmqmWNuxpuHRqWfb,Holborns,1,2020,9,29,71,88.9,71.0,142614,29.2,81.10000000000001,10,9.92,-14.834,1,4.19,122.867,4,0.444
By the Sword,3HsFSrIsbO54TFDfG66pZm,iamjakehill,1,2020,7,15,72,1.99,68.5,125812,76.0,15.1,2,8.66,-7.813,1,5.12,160.035,4,0.781
Darkest Before Dawn,4RIdKsqdglJ5JqTG8kTvw7,BashfortheWorld,1,2020,7,10,67,3.77,90.6,236251,73.3,0.0,11,7.649999999999999,-5.509,0,28.4,121.997,4,0.597
Kingslayer (feat. BABYMETAL),7CAbF0By0Fpnbiu6Xn5ZF7,Bring Me The Horizon & BABYMETAL,2,2020,10,30,77,0.0207,43.4,220042,92.9,0.109,1,9.16,-2.749,1,14.7,92.541,4,0.428
Too Close,7M6KOBCfPzWqbkiaXnm7bd,Sir Chloe,1,2020,10,23,71,16.7,42.0,170576,55.8,0.0,9,19.0,-5.728,1,5.09,165.987,4,0.538
Glue Myself Shut,67q8yivDoOPXCYodi1zTix,Noah Kahan,1,2020,5,1,70,87.7,62.1,196202,30.9,0.0,1,35.5,-8.095,1,5.6000000000000005,73.472,4,0.699
House Arrest Tingz,4Boj4bBiDv6Ur1zKEvLXBI,YoungBoy Never Broke Again,1,2020,9,11,68,14.099999999999998,72.5,168281,58.3,0.0,7,10.2,-8.562,1,34.5,159.989,4,0.257
Yo Perreo Sola,0SqqAgdovOE24BzxIClpjw,Bad Bunny,1,2020,2,29,76,2.1,86.0,172127,75.8,0.00654,11,34.4,-5.16,1,6.950000000000001,97.014,4,0.453
Toxic,5nexAvWNhwg51EavnDgViy,Kehlani,1,2020,5,8,71,30.7,65.3,168183,45.3,0.101,7,11.3,-5.395,0,3.51,111.737,4,0.0405
Recuerda,2BaBwcllqDMkoD9184xOxP,Marca MP,1,2020,7,3,71,87.7,43.4,150413,20.7,0.00801,2,11.8,-11.805,0,3.5000000000000004,181.204,3,0.435
Dough,2rw5cbtHTyzy8iruujD28d,Key Glock,1,2020,1,31,68,0.166,87.6,198867,46.3,0.0492,1,10.9,-6.607,1,28.9,162.951,4,0.32
White Tee (with NO1-NOAH),5m0eMnsWwzgGsUxe1mhFYR,Summer Walker & NO1-NOAH,2,2020,7,10,76,74.4,79.10000000000001,211373,36.6,0.000724,1,10.6,-8.337,1,9.66,124.878,4,0.335
Reminds Me Of You,5YSHygGN9D0mID1NsVd5my,Juice WRLD & The Kid LAROI,2,2020,12,8,71,6.63,61.3,158033,63.1,0.0,4,16.900000000000002,-6.965,1,12.0,149.992,4,0.33
El Envidioso,53PoPAD389bBE4ePYuT95g,Los Dos Carnales,1,2020,7,10,74,41.6,71.89999999999999,191995,57.7,0.0,5,9.72,-5.326,1,9.09,78.77,4,0.861
Volando,1aHD6BlYi6rsJCetEWH9f4,Lefty Sm,1,2020,11,16,75,20.8,91.8,218000,64.9,0.0,4,10.4,-7.487,0,5.36,117.968,4,0.476
Life's A Mess (feat. Halsey),5wWAwzGp2OaaoIkwcz6wZs,Juice WRLD & Halsey,2,2020,7,10,71,33.7,63.0,202193,44.6,0.0,1,16.6,-8.9,1,3.51,143.078,4,0.177
Caramelo - Remix,67jvGGbJmOmVonlyX3mNkV,Ozuna & KAROL G & Myke Towers,3,2020,9,4,78,6.05,75.5,233160,77.2,0.00919,3,22.3,-4.539,0,15.4,168.062,4,0.586
E-GIRLS ARE RUINING MY LIFE!,7bCfHiRcfUjG0YVVNUL7Ve,CORPSE & Savage Ga$p,2,2020,9,25,71,0.161,61.4,105176,93.7,0.136,1,10.3,-7.443,1,11.5,84.98,4,0.386
seven,76mOLcXOjOEhyY4mMF1l3r,Taylor Swift,1,2020,8,18,72,88.8,60.2,208907,49.4,0.00259,4,9.02,-10.813,1,2.77,94.955,4,0.374
#BrooklynBloodPop!,7K9Z3yFNNLv5kwTjQYGjnu,SyKo,1,2020,7,27,75,1.64,69.1,145611,81.39999999999999,0.0,1,36.6,-3.788,0,11.7,132.012,4,0.509
528 Hz Love & Miracles,14Gl2GHSriLtQxGTri6uio,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,71,93.0,17.299999999999997,137075,6.83,70.7,0,10.7,-28.341,1,6.6000000000000005,139.847,5,0.0372
"no body, no crime (feat. HAIM)",3RaT22zZsxVYxxKR7TAaYF,Taylor Swift & HAIM,2,2020,12,11,72,41.8,54.6,215627,61.3,0.0,7,10.3,-7.589,0,2.64,79.015,4,0.535
Savior Complex,5BN59BDczcpxstFKILIH0q,Phoebe Bridgers,1,2020,6,18,70,93.1,37.7,241640,44.0,1.96,4,10.5,-11.878,1,3.25,128.999,3,0.224
432 Hz Miracle Sleep Tone,0lD9X7rCCtgYzdduGOjqkN,Miracle Tones,1,2020,3,27,71,87.6,24.6,115000,10.3,94.1,9,8.19,-27.18,1,4.58,132.573,4,0.0386
Midnight Sky,4i2qxFEVVUi8yOYoxB8TCX,Miley Cyrus,1,2020,11,27,76,0.161,69.89999999999999,223280,80.5,0.177,4,24.9,-5.535,0,3.45,109.976,4,0.232
A Tu Merced,4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,1,2020,2,29,79,16.900000000000002,86.0,175918,79.10000000000001,0.0106,0,10.6,-4.784,1,5.680000000000001,92.023,4,0.887
Tu - En Vivo,0qZO3MuMgRecjEfDdnlGVY,Carin Leon,1,2020,5,22,77,36.6,66.9,246131,47.1,0.000338,9,23.6,-7.123,0,4.06,143.906,4,0.887
Levitating (feat. DaBaby),463CkQjx2Zk1yXoBuierM9,Dua Lipa & DaBaby,2,2020,10,1,74,0.8829999999999999,70.19999999999999,203064,82.5,0.0,6,6.74,-3.787,0,6.01,102.977,4,0.915
Get Back,3DWjFSDEQ9IWz1mj449fB7,Pop Smoke,1,2020,2,7,75,7.46,79.80000000000001,108160,64.9,0.00134,9,51.7,-6.546,1,30.6,142.006,4,0.566
