track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Dijeron Que No La Iba Lograr,7dR09k1an5JEq7ch0Y5hvV,Chino Pacas & Fuerza Regida,2,2023,3,14,81,25.5,70.3,113020,79.10000000000001,0.0,7,10.6,-6.792,0,6.569999999999999,142.219,3,0.759
Everybody (feat. Lil Uzi Vert),5ZJGv7aGdIr9IGpxzSG18T,Nicki Minaj & Lil Uzi Vert,2,2023,12,8,80,2.7,73.6,180870,76.9,0.0,11,23.0,-5.546,0,25.8,137.947,4,0.388
Calling For You (feat. 21 Savage),2nibvvDdAQkVraYP00z2RS,Drake & 21 Savage,2,2023,10,6,78,5.48,57.1,285630,55.00000000000001,0.0,0,17.9,-6.567,1,10.6,120.947,4,0.104
Sunroof,5YqEzk3C5c3UZ1D5fJUlXA,Nicky Youre & dazy,2,2023,6,9,85,35.2,76.8,163026,71.39999999999999,0.0,10,15.0,-5.11,1,4.01,131.443,4,0.842
Love Me Again,2N0SPREDYqILVEFSsWF5N5,V,1,2023,8,11,90,18.3,63.3,182293,60.7,0.000138,0,16.7,-6.182,0,5.319999999999999,74.029,4,0.363
On My Mama,7DswEZZthZ6piQpL25qGAM,Victoria Monét,1,2023,8,25,77,55.60000000000001,67.5,184258,54.6,0.441,4,16.7,-7.716,0,5.11,77.415,4,0.607
ETA,56v8WEnGzLByGsDAXDiv4d,NewJeans,1,2023,7,21,85,10.8,81.2,151373,74.9,0.0,10,5.99,-6.389,0,3.97,134.971,4,0.841
In Your Love,1olWQ1LOUYs4VBwx5N8Lz9,Tyler Childers,1,2023,7,27,76,84.39999999999999,53.400000000000006,225827,40.9,0.0656,7,11.5,-9.559,1,3.78,127.357,4,0.243
Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,Jung Kook & Latto,2,2023,11,3,90,31.2,79.0,183551,83.1,0.0,11,7.969999999999999,-4.185,1,4.4,124.987,4,0.872
First Day Out (Freestyle),7idI4LLo9LVLqrvvzhSj3n,Rundown Spaz,1,2023,9,5,76,9.81,87.7,142838,22.9,0.0,1,13.900000000000002,-15.385,1,55.3,134.991,4,0.336
Suburban Legends (Taylor's Version) (From The Vault),6M9ppdfFjR1AbpUl3Y8DcV,Taylor Swift,1,2023,10,27,79,20.7,70.1,171819,62.5,0.0,0,10.5,-8.804,1,3.6,118.036,4,0.323
UN PREVIEW,5ixdmTpCmH5diBA1j154wN,Bad Bunny,1,2023,10,13,85,3.68,79.5,165582,81.5,0.00382,1,22.7,-3.322,1,8.21,94.991,4,0.334
SEDA,1YnChEM51BVZ5dRhbVFEMl,Bad Bunny & Bryant Myers,2,2023,10,13,86,26.8,70.6,190476,56.6,0.000102,6,11.1,-6.441,0,12.6,125.876,4,0.23
Hurts Me,0RBw4ODUQPO4cuAOZtBGga,Tory Lanez & Trippie Redd & Yoko Gold,3,2023,6,27,81,4.38,55.3,140801,78.60000000000001,0.0,8,11.9,-5.477,0,3.25,149.968,4,0.673
pretty isn’t pretty,6W9l02gRsXVxzIuQC1oc1X,Olivia Rodrigo,1,2023,9,8,80,0.394,55.400000000000006,199422,85.39999999999999,0.000178,2,7.979999999999999,-4.338,1,5.609999999999999,123.926,4,0.594
Speed Drive (From Barbie The Album),5VxmI3IdgAxWVvUnJoLuY2,Charli XCX,1,2023,6,29,82,0.284,65.2,117810,87.9,8.959999999999999,0,9.18,-6.405,1,7.84,173.925,4,0.789
TELEFONO NUEVO,01ppKlDRCmPpusO3yNrSRY,Bad Bunny & Luar La L,2,2023,10,13,84,40.7,61.9,354784,61.9,0.0,2,9.32,-6.238,1,49.1,125.752,4,0.393
Just Wanna Rock,4Ls53fBNVfaXTROBi6X8Hw,Lil Uzi Vert,1,2023,6,30,79,6.510000000000001,48.5,123891,54.50000000000001,0.547,11,6.419999999999999,-7.924,1,3.36,150.185,4,0.0385
Deep Satin,1u2Fe70Qm9VFCIMPWFlfc1,Zach Bryan,1,2023,9,22,76,12.0,50.9,211194,69.69999999999999,0.0,9,13.4,-4.425,0,3.04,75.216,4,0.37
Según Quién,4bw8mcDUSRWfQo63ZTYRnU,Maluma & Carin Leon,2,2023,8,25,90,43.4,90.9,142335,76.2,0.0,9,8.559999999999999,-3.974,1,6.43,101.987,3,0.843
Johnny Dang (with Paul Wall & DRODi),1kwPxt35W7cG3rryxR48PO,That Mexican OT & Paul Wall & DRODi,3,2023,5,26,75,41.6,97.1,192000,67.10000000000001,0.0,10,12.8,-5.26,0,15.4,119.965,4,0.754
Already Rich,61eJ7HqXGyHfmHIqJApX7v,Yeat,1,2023,5,3,79,0.201,76.7,145528,79.80000000000001,0.372,1,12.5,-7.653,1,11.1,135.748,4,0.224
Cupid - Twin Ver.,739WUU1tPFLO4x4HJq561K,FIFTY FIFTY,1,2023,9,22,84,43.5,78.3,174253,59.2,0.000415,11,34.7,-8.332,0,3.31,120.018,4,0.726
PROVENZA,3HqcNJdZ2seoGxhn0wVNDK,KAROL G,1,2023,2,24,85,57.6,87.0,207627,51.7,0.553,1,11.0,-7.918,1,4.75,111.002,4,0.54
Piscina,6q6aChVJ5LLXFUSfakwpxW,Maria Becerra & Chencho Corleone & Ovy On The Drums,3,2023,11,8,84,38.5,76.1,225661,82.69999999999999,0.00642,11,9.5,-4.189,0,6.59,97.021,4,0.568
Looking For The Hoes (Ain’t My Fault),4LadsagnXZM7SEOpHjHIHA,Sexyy Red,1,2023,6,9,76,7.7,68.10000000000001,130331,68.60000000000001,0.0,11,21.0,-5.259,1,31.0,151.137,4,0.568
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",6Ec5LeRzkisa5KJtwLfOoW,Metro Boomin & A$AP Rocky & Roisee,3,2023,6,2,82,4.08,59.9,256027,52.6,0.256,9,20.9,-7.812,0,3.85,90.018,4,0.134
You Are In Love (Taylor's Version),4UwqOWDpdeIDVQDuKT6iza,Taylor Swift,1,2023,10,26,80,60.9,53.7,267389,49.5,0.000249,9,11.2,-9.416,1,5.73,84.948,4,0.492
Back On 74,19kHhX6f6EfLU7rcO3RqjO,Jungle,1,2023,8,11,83,20.7,62.0,209483,76.1,0.0147,10,26.9,-7.282,0,17.5,146.003,4,0.194
NO ME QUIERO CASAR,39L3LdlHS3gqB62HPWaJRg,Bad Bunny,1,2023,10,13,84,32.0,91.4,225655,69.8,0.000876,1,8.3,-5.228,1,11.5,99.011,4,0.757
Soak City (Do it),5C8h9PY9oTneqJihbn10NB,310babii,1,2023,6,3,79,25.8,83.6,122321,40.9,0.000492,9,24.2,-14.189,1,18.8,101.931,4,0.233
What Would Pluto Do,1DAibqbopEYULPEtE8WHTE,Drake,1,2023,10,6,77,5.06,83.2,182998,55.50000000000001,0.0,10,21.3,-7.766,0,11.6,95.618,4,0.473
Wonderland (Taylor's Version),2ve0kuaWUCt4Zx8x4bf1MR,Taylor Swift,1,2023,10,26,80,0.933,46.2,245567,70.8,0.00188,3,19.8,-5.971,1,5.55,183.811,4,0.337
VVS,3B0swL7Qil9bB7eKzBREBK,Peso Pluma & Edgardo Nuñez & Los Dareyes De La Sierra,3,2023,6,29,80,41.4,63.2,162676,72.89999999999999,0.0,7,9.87,-3.066,1,11.2,110.238,3,0.862
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",39MK3d3fonIP8Mz9oHCTBB,Metro Boomin & Swae Lee & Lil Wayne & Offset,4,2023,6,2,81,21.4,61.1,231747,48.3,0.0,11,12.4,-6.216,0,5.5,145.983,4,0.204
Another Late Night (feat. Lil Yachty),17IBDpAl3J39swaoPlfGpp,Drake & Lil Yachty,2,2023,10,6,78,3.47,68.4,170415,54.1,0.0,5,13.8,-8.04,0,4.83,158.046,4,0.214
Call Your Friends,5W0RVQViQC7xocvAUnIs6Z,Rod Wave,1,2023,9,15,75,14.3,56.99999999999999,153129,55.7,0.0,2,9.26,-12.055,1,10.5,83.224,4,0.301
Private Landing (feat. Justin Bieber & Future),52NGJPcLUzQq5w7uv4e5gf,Don Toliver & Justin Bieber & Future,3,2023,2,24,79,8.459999999999999,84.3,238253,66.9,0.0012799999999999,1,10.5,-4.105,0,6.39,136.979,4,0.435
FTCU,1a73gcEg6h6Re6hHXoVltJ,Nicki Minaj,1,2023,12,8,79,1.7500000000000002,92.8,172138,45.8,0.0446,11,11.8,-6.751,1,18.7,144.995,4,0.242
Peaches & Eggplants (feat. 21 Savage),1KUZ33cOqk3X4Ezk0aZnVp,Young Nudy & 21 Savage,2,2023,2,27,77,0.897,91.1,203813,53.6,0.0003729999999999,4,11.1,-7.884,0,28.2,146.014,4,0.584
Glue Song,3iBgrkexCzVuPy4O9vx7Mf,beabadoobee,1,2023,2,14,81,77.0,62.0,135067,40.9,5.42,1,10.5,-10.146,1,2.82,113.946,3,0.582
Mood Malandro,0zhymr6RqNuvp0RMIvdpdA,Código FN & Gabito Ballesteros,2,2023,8,24,86,37.7,72.3,191559,77.8,0.000357,7,6.19,-5.65,1,11.5,104.423,3,0.791
PARANOIA,29WxJqIfDRMo9isV07kbJP,HEARTSTEEL & League of Legends & BAEKHYUN & tobi lou & ØZI & Cal Scruby,6,2023,10,23,84,1.51,58.9,198817,90.8,0.0,8,33.800000000000004,-4.433,1,10.9,170.019,4,0.501
PISTOL PACCIN,3ScMs95OaNlkrZuRe7gyYa,NLE Choppa & BigXthaPlug,2,2023,10,27,75,1.95,83.1,149449,79.3,0.0,1,25.9,-4.127,1,36.9,144.967,4,0.833
MERCEDES CAROTA,3TYOH7ta0101NYssoH5GlU,Bad Bunny & YOVNGCHIMI,2,2023,10,13,83,38.5,82.19999999999999,202635,48.7,0.00655,1,11.5,-5.815,1,22.3,134.046,4,0.193
I'm Not Pretty,2ePiBvKtQOCBHq9uOlwiiU,Megan Moroney,1,2023,5,5,75,12.9,57.3,181067,79.5,0.00178,10,18.6,-5.561,1,5.58,128.101,4,0.705
Ick,7nn4MXs89QymmNzRreTywe,Lay Bankz,1,2023,8,9,77,27.4,92.0,115725,75.9,0.0007379999999999,2,25.9,-3.349,1,10.8,137.961,4,0.598
I Wait for You,7EDcAz6iuKSkxH4VcC3Oko,alex_g_offline,1,2023,7,9,78,95.6,59.4,158105,30.4,0.579,7,11.9,-14.389,1,3.6,122.636,4,0.308
Fight The Feeling,4aA7Lrm6rLGHx5kRMVb7NU,Rod Wave,1,2023,9,15,75,5.140000000000001,63.4,160714,53.8,0.0,0,9.9,-9.213,1,6.03,168.029,5,0.152
Cupid - Twin Ver.,7FbrGaHYVDmfr7KoLIZnQ7,FIFTY FIFTY,1,2023,2,24,84,43.5,78.3,174253,59.2,0.000415,11,34.7,-8.332,0,3.31,120.018,4,0.726
Think I'm In Love With You,65M92JpTbAdHmTQm4jGaDa,Chris Stapleton,1,2023,9,8,76,18.7,67.10000000000001,222800,41.8,21.5,6,13.2,-14.124,0,3.71,91.866,4,0.607
Loop Hole (feat. 21 Savage),5gzEL5O1ubbtIHUhLkSMTz,Tee Grizzley & 21 Savage,2,2023,11,3,77,0.412,74.6,151182,54.900000000000006,0.000102,9,33.1,-7.459,1,34.8,164.928,4,0.491
Barbie Dangerous,1fKT7RUtOf4xNEqctEFe5L,Nicki Minaj,1,2023,12,8,78,34.2,86.0,132799,74.0,0.0,6,17.0,-7.687,0,32.7,150.068,4,0.83
hotline (edit),0WFryfbNKPXVtVQlz5dZ8H,Billie Eilish,1,2023,5,9,85,81.6,51.6,60720,25.4,85.5,9,18.9,-16.027,0,5.89,56.829,4,0.304
Nine Ball,3xOi0YhDREKRURFHoNaAOQ,Zach Bryan,1,2023,9,22,75,11.0,59.7,169941,65.8,0.0,7,13.1,-4.38,1,4.4,134.545,4,0.38
Like Crazy (English Version),0u8rZGtXJrLtiSe34FPjGG,Jimin,1,2023,3,24,85,0.306,62.3,212254,75.5,0.0,7,38.7,-5.386,1,4.15,119.957,4,0.32
Skin de Bandida,5SHXikmjPwChjvpVIeYkMf,Oscar Maydon & Junior H & Gabito Ballesteros,3,2023,9,22,87,20.0,74.3,176135,49.5,0.000823,7,10.3,-6.992,0,3.75,134.933,3,0.512
Snow On The Beach (feat. More Lana Del Rey),4zmKGsrXjLmljb5fTaBTot,Taylor Swift & Lana Del Rey,2,2023,5,26,82,80.60000000000001,66.4,229943,40.1,0.00035,6,10.8,-10.934,0,3.44,109.846,4,0.315
Fear Of Heights,53KaP77tkliz36LPxWGlWK,Drake,1,2023,10,6,77,1.28,58.1,155154,32.5,0.0,10,16.0,-9.238,1,22.0,136.934,4,0.0666
I Know Places (Taylor's Version),2f0GI2ZLUtbGqFx8t2Gk6A,Taylor Swift,1,2023,10,26,80,8.7,57.49999999999999,195700,80.30000000000001,0.0,0,9.71,-5.393,1,4.65,160.039,4,0.68
Reggaeton Champagne,7yIIeKUxTpn36X6CFJhgEi,Bellakath & Dani Flow,2,2023,10,5,90,3.98,79.5,155965,67.80000000000001,35.0,11,7.199999999999999,-7.905,0,5.86,101.032,4,0.788
WHERE SHE GOES,2sTDlCxmuZCTDKKk9f1qus,Bad Bunny,1,2023,10,13,83,14.3,65.10000000000001,231704,79.9,63.4,9,11.2,-4.02,0,6.11,143.992,4,0.223
Hate You,5ONOlTiqymhzwcFjqcIT6E,Jung Kook,1,2023,11,3,87,86.2,41.9,154237,27.4,0.0,2,9.2,-9.321,1,3.14,79.595,4,0.25
THANK GOD,1PH2MDbcBAU094DlgTIND1,Travis Scott,1,2023,7,28,81,25.4,65.7,184889,55.3,0.0,10,12.9,-7.08,0,3.94,134.925,4,0.576
My wrist (with Young Thug),2beD5W9IkefQ04IO39XF7w,Yeat & Young Thug,2,2023,5,26,78,0.42,78.4,190133,61.6,0.592,0,25.6,-7.159,1,9.27,137.019,4,0.291
Bad Blood (Taylor's Version),64FzgoLZ3oXu2SriZblHic,Taylor Swift,1,2023,10,26,81,3.85,61.9,211104,68.60000000000001,0.0,7,30.7,-6.369,1,16.400000000000002,169.943,4,0.364
(It Goes Like) Nanana - Edit,23RoR84KodL5HWvUTneQ1w,Peggy Gou,1,2023,6,15,89,12.0,67.10000000000001,231545,87.6,18.8,7,8.23,-5.681,0,3.52,129.998,4,0.964
Are You Gone Already,1WTdZjiHI4vYnENXLn69x0,Nicki Minaj,1,2023,12,8,79,88.0,55.7,270860,19.6,0.158,8,16.900000000000002,-14.377,1,20.6,157.577,3,0.154
Como Pancho Villa,2jZlmAzzsdaVZQk9GmJOmb,Chino Pacas,1,2023,10,13,80,7.32,75.7,143661,80.30000000000001,0.0,8,9.68,-5.71,1,5.62,126.054,3,0.785
Bahamas Promises,3JZjcKImHcmOI9ylL4zrSc,Drake,1,2023,10,6,77,85.0,62.6,184090,30.9,0.00131,1,11.7,-10.397,1,4.33,117.94,4,0.369
Got Me Started,31MNHKE86sEXzIglbGQ6mu,Troye Sivan,1,2023,10,13,82,22.3,77.7,198448,68.60000000000001,0.148,7,31.8,-6.498,0,3.08,127.002,4,0.582
Tucson Too Late,2hNQDbZcN3vqRAuwiz7poI,Jordan Davis,1,2023,2,17,75,62.8,66.10000000000001,172853,70.7,0.000185,7,8.52,-7.19,1,2.85,105.917,4,0.385
Jennifer’s Body,04hgBWsBDEyVP8pH0BCZbG,Ken Carson,1,2023,10,13,77,0.0143,68.0,158515,61.8,0.0,1,23.1,-6.288,1,4.130000000000001,139.825,4,0.498
Holanda,6irysuQyZWd7Bjj7ePiOs2,Jhayco,1,2023,7,28,89,27.700000000000003,83.1,231693,75.9,0.0,1,12.5,-3.627,0,5.0200000000000005,107.961,4,0.244
BESO,609E1JCInJncactoMmkDon,ROSALÍA & Rauw Alejandro,2,2023,3,24,87,73.6,76.8,194543,64.4,0.0837,5,17.299999999999997,-6.671,0,13.6,95.05,4,0.53
Promise,08PdFBcXzpkn1cWNgmKqhn,Laufey,1,2023,9,8,79,93.5,26.3,234267,11.2,0.0085,5,5.65,-16.55,1,3.44,76.244,4,0.0903
Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),0AAMnNeIc6CdnfNU85GwCH,Metro Boomin & Coi Leray,2,2023,6,2,80,21.1,77.5,189467,29.8,0.0233,9,13.2,-9.351,1,5.17,120.091,4,0.0472
YOU'RE TOO SLOW,5EloqweGioDEbqiGXTYWgE,Odetari,1,2023,3,29,80,0.395,52.6,116567,75.4,0.1139999999999999,11,25.3,-5.497,0,27.800000000000004,162.44,4,0.317
El Tsurito,1piak4R3yW4otWWyaSqyCH,Junior H & Peso Pluma & Gabito Ballesteros,3,2023,4,7,83,25.6,66.2,194519,80.10000000000001,0.0,8,12.6,-6.397,0,8.59,114.922,3,0.827
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",5rurggqwwudn9clMdcchxT,Metro Boomin & Swae Lee & NAV & A Boogie Wit da Hoodie,4,2023,6,2,81,46.400000000000006,63.1,219453,53.5,0.0,0,11.5,-7.836,1,8.42,140.127,4,0.22
Not Strong Enough,09DR0sHnQUhHOiSNttc1mv,boygenius & Julien Baker & Phoebe Bridgers & Lucy Dacus,4,2023,3,31,78,0.261,50.8,234933,79.7,0.0007559999999999,1,9.16,-5.854,1,4.109999999999999,126.982,4,0.361
PRC,2mpoNBkngUEwnaKoBhZ0vl,Peso Pluma & Natanael Cano,2,2023,1,23,82,9.65,78.4,184066,82.6,0.00709,7,12.3,-6.34,0,5.38,138.078,3,0.893
HG4,59ksHIFa69pi0az2bKdu6s,Rod Wave,1,2023,9,15,74,17.7,64.7,120895,64.2,0.0,2,9.48,-7.687,1,7.85,87.523,4,0.219
Wild as Her,3kXH9BQq0TyNliiP1MIE6N,Corey Kent,1,2023,6,2,75,0.291,50.0,201067,74.8,0.0,0,11.2,-5.927,1,3.64,148.009,4,0.448
Used To Be Young,41WQUSINanQHfhfKpFDsms,Miley Cyrus,1,2023,8,18,83,60.0,45.1,190461,63.2,0.0,4,13.900000000000002,-3.843,1,4.75,147.06,4,0.455
sins (let me in),6EQLN1Fl8oy46k4FMwhxug,Kanii,1,2023,9,8,77,4.47,65.4,128327,48.9,1.1,1,20.9,-8.523,1,3.74,108.951,4,0.428
Smaller Acts,67aaFVnfvFWjxVQMd0jDb5,Zach Bryan,1,2023,8,25,75,77.60000000000001,59.5,187271,41.0,0.0004269999999999,0,22.4,-5.079,1,2.5700000000000003,83.308,4,0.141
Vultures,21vc2kQZMS00cAyNT82a1M,¥$ & Kanye West & Ty Dolla $ign & Bump J,4,2023,11,22,80,15.7,71.2,237535,55.400000000000006,0.0,1,12.0,-6.982,0,21.1,146.086,4,0.535
How You Get The Girl (Taylor's Version),75W3SngKzTuoQ94uLf3y82,Taylor Swift,1,2023,10,26,80,0.209,75.4,247533,68.2,0.000988,5,9.41,-5.789,1,5.65,120.027,4,0.547
Primera Cita,4mGrWfDISjNjgeQnH1B8IE,Carin Leon,1,2023,4,20,87,60.7,54.400000000000006,186456,39.6,0.0061699999999999,10,9.69,-7.804,1,6.370000000000001,157.939,3,0.502
NADIE SABE,23d8v6tU6lR77pFKsApMtF,Bad Bunny,1,2023,10,13,83,57.2,52.900000000000006,379059,71.1,0.0,11,7.99,-5.016,0,6.69,170.305,4,0.582
DOGTOOTH,6OfOzTitafSnsaunQLuNFw,"Tyler, The Creator",1,2023,3,31,76,50.5,70.6,161041,64.8,0.0,8,21.5,-6.348,1,32.4,77.533,4,0.802
Coco Chanel,0PB0O24JqAuNdOAFVJljMS,Eladio Carrion & Bad Bunny,2,2023,3,17,85,4.2700000000000005,68.30000000000001,160325,76.4,0.0,2,9.63,-5.995,1,4.41,149.949,4,0.137
A N X I E T Y (feat. Doechii),3FjK86616FbluOfTxNK2gY,Sleepy Hallow & Doechii,2,2023,9,15,78,39.900000000000006,93.1,148928,40.1,0.000205,0,26.6,-8.756,1,15.8,128.871,4,0.613
Call Your Mom (with Lizzy McAlpine),3fKpSA5w8iqLe9sNdIDESW,Noah Kahan & Lizzy McAlpine,2,2023,9,15,76,72.5,39.6,274790,24.4,0.0082899999999999,0,11.1,-11.391,1,3.55,172.399,4,0.178
PRC,0cNSq9T5l8gZnpY14rsTR2,Peso Pluma & Natanael Cano,2,2023,6,29,81,9.65,78.4,184066,82.6,0.00709,7,12.3,-6.34,0,5.38,138.078,3,0.893
Boys Of Faith (feat. Bon Iver),6pRRHgDjfIGhTUCGlHX2p8,Zach Bryan & Bon Iver,2,2023,9,22,75,38.5,30.2,170825,58.4,0.00522,1,8.9,-6.242,1,6.3,199.804,4,0.159
Please Don't Change (feat. DJ Snake),0k0GtcnyQLMiXrdEDbLXmJ,Jung Kook & DJ Snake,2,2023,11,3,87,16.400000000000002,79.7,146685,74.3,0.0001199999999999,11,16.400000000000002,-6.005,1,17.4,114.878,4,0.768
Mamaw's House,3eNOyXmzuA46bUvi8FkIoW,Thomas Rhett & Morgan Wallen,2,2023,9,28,76,1.77,55.900000000000006,187269,70.39999999999999,0.0,2,8.21,-7.686,1,3.38,89.985,4,0.422
santa doesn’t know you like i do,5mi0HQrZMhRb2MRdFiUP6v,Sabrina Carpenter,1,2023,11,17,80,12.5,61.0,189753,72.2,0.0,1,31.2,-4.102,1,2.75,99.976,4,0.42
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),76gcXhY3Zv6wW0BTe9nHJo,Travis Scott & James Blake & 21 Savage,3,2023,7,28,79,17.4,65.0,314836,65.9,0.772,3,12.6,-6.522,0,12.3,76.985,4,0.154
New Jeans,6rdkCkjk6D12xRpdMXy0I2,NewJeans,1,2023,7,7,83,51.0,80.7,108987,72.1,0.216,4,11.5,-6.211,0,5.08,134.014,4,0.532
Soak City (Do it),6iiCzEd1ULpq7nXbZVQ4pi,310babii,1,2023,6,16,76,25.8,83.6,122321,40.9,0.000492,9,24.2,-14.189,1,18.8,101.931,4,0.233
This Love (Taylor’s Version),5QVVjX0ZItqlVpEuVCM9Yg,Taylor Swift,1,2023,10,26,80,29.9,47.4,250100,51.1,0.0,1,6.73,-8.766,0,3.39,144.022,4,0.0586
Everything I Love,03fs6oV5JAlbytRYf3371S,Morgan Wallen,1,2023,3,3,75,0.514,56.8,187047,84.1,0.0503,8,14.7,-3.802,1,2.6100000000000003,103.983,4,0.668
Let Me Calm Down (feat. J. Cole),44gmXwbdHjwQsQvsiraj14,Nicki Minaj & J. Cole,2,2023,12,8,77,48.2,76.5,244446,59.1,0.000694,5,11.4,-5.414,1,8.309999999999999,95.538,4,0.471
Big Difference,0ZhPWSfAKzeVQbRG08E1iI,Nicki Minaj,1,2023,12,8,77,35.099999999999994,85.8,191175,61.7,0.0046,10,11.4,-5.603,0,28.2,139.923,4,0.574
HYAENA,0hL9gOw6XBWsygEUcVjxEc,Travis Scott,1,2023,7,28,79,3.05,60.8,222085,75.4,0.0,8,11.9,-5.277,1,7.19,97.071,4,0.455
Peligro,231mWjDxgJH5OEQFkVIW5p,Peso Pluma,1,2023,11,3,79,44.8,73.0,145971,67.10000000000001,0.0,6,13.0,-5.523,0,5.050000000000001,122.072,3,0.593
"Take Me Home, Country Roads",7qF0FfuzBFwMe1lNHkEDxW,Lana Del Rey,1,2023,12,1,79,92.1,51.6,166676,16.7,0.0016099999999999,9,11.2,-13.205,1,2.65,82.044,4,0.304
Hit List (with BigXthaPlug & Big Yavo),6tiYQ631gOeBb2jCtaIs0R,That Mexican OT & BigXthaPlug & Big Yavo,3,2023,7,28,73,53.1,89.3,185736,51.3,0.0,4,15.3,-7.958,0,36.4,126.061,4,0.758
Beep Beep,5iHC401tsNlJRY46ECSYbo,Nicki Minaj,1,2023,12,8,77,6.77,73.8,95422,54.7,0.6839999999999999,5,11.0,-7.677,0,13.3,83.049,4,0.284
FΛSHION,4YQgOgIElFtEvwJQ9ArWL7,Britney Manson,1,2023,8,11,83,0.0915,75.2,146531,64.7,0.167,10,70.6,-6.258,1,3.16,119.999,4,0.253
SLUT ME OUT,0WoVfPjxsf9MTvPt9ptqeE,NLE Choppa,1,2023,4,14,76,11.7,93.8,123673,60.6,0.0,6,52.8,-6.396,0,41.9,121.108,4,0.706
Christmas Blues,2pjRaiUZAwD2UnObmN3M0T,The Weeknd & Sabrina Claudio,2,2023,12,14,0,45.2,65.10000000000001,205159,41.5,0.000156,10,12.4,-8.722,1,3.67,125.013,4,0.178
Christmas Blues,7ozIVnQTGWyJATvMy8PlWR,The Weeknd & Sabrina Claudio,2,2023,12,14,0,45.2,65.10000000000001,205159,41.5,0.000156,10,12.4,-8.722,1,3.67,125.013,4,0.178
Christmas Blues,0tJ4eAlmsmia3EW5hFebin,The Weeknd & Sabrina Claudio,2,2023,12,14,0,45.2,65.10000000000001,205159,41.5,0.000156,10,12.4,-8.722,1,3.67,125.013,4,0.178
red (feat. Morgan Wallen),2D3JfPyY2LkzXgNOb7qziR,HARDY & Morgan Wallen,2,2023,1,20,74,3.05,58.2,205768,87.8,0.0,11,7.91,-4.564,1,4.04,140.03,4,0.581
Christmas Blues,6TuyKlV5HSBXSnblrGxoER,The Weeknd & Sabrina Claudio,2,2023,12,14,0,45.2,65.10000000000001,205159,41.5,0.000156,10,12.4,-8.722,1,3.67,125.013,4,0.178
Bite Me,7mpdNiaQvygj2rHoxkzMfa,ENHYPEN,1,2023,5,22,84,28.5,79.5,157532,78.10000000000001,0.0,1,10.8,-4.647,1,14.099999999999998,104.972,4,0.687
You & Me,6gcuJpHu0Ey30D5WR76y98,JENNIE,1,2023,10,6,81,1.47,78.7,179164,57.3,0.00172,9,9.26,-6.197,1,6.0600000000000005,111.996,4,0.575
Members Only (feat. PARTYNEXTDOOR),24FUBxaAYSBlWsbSnEzDcn,Drake & PARTYNEXTDOOR,2,2023,10,6,77,24.5,64.7,277721,34.0,0.0,2,10.7,-8.795,0,4.96,91.998,4,0.176
Tried Our Best,3IHt4j5uAEl7iBu8Utn985,Drake,1,2023,10,6,76,83.7,56.99999999999999,209991,29.5,0.0,8,16.7,-13.693,0,4.45,84.139,3,0.231
LOS PITS,7ucEkWU0SVy0XFdfXESgfY,Bad Bunny,1,2023,10,13,82,44.2,75.1,250851,66.9,0.000211,7,15.0,-5.367,1,44.5,93.705,4,0.69
Somebody,5KfJvZ0PZzRdwFRaTUDAA7,Jung Kook,1,2023,11,3,86,28.6,65.0,168600,67.9,0.0,1,13.6,-5.557,0,4.77,106.059,4,0.256
Summertime's Close,7eOuUmpnHBlg5zsm8Cs7c3,Zach Bryan,1,2023,8,25,75,60.7,46.9,186187,20.8,0.000172,0,12.7,-9.022,1,4.48,81.098,4,0.215
Paul Revere,1dHtMSJ1Ozg2Ja6GX4McAO,Noah Kahan,1,2023,6,9,75,57.2,70.5,213313,38.7,0.0,2,11.9,-9.599,1,3.3000000000000003,107.931,4,0.493
UN PREVIEW,63ui2w3QJBp8xx0c1MJB2Z,Bad Bunny,1,2023,9,25,85,3.83,78.60000000000001,165582,81.39999999999999,0.0036699999999999,1,22.0,-3.318,1,8.73,95.084,4,0.365
Eat Your Young,2SXx7Ofa79CeJfio98aJcG,Hozier,1,2023,8,18,74,35.0,54.6,243947,59.9,6.859999999999999,7,25.6,-6.442,0,2.86,90.0,4,0.331
Closer to You (feat. Major Lazer),06Qo2fYR2KS1F7bL338iVT,Jung Kook & Major Lazer,2,2023,11,3,86,11.4,78.10000000000001,170995,65.5,0.249,2,10.3,-7.073,0,4.569999999999999,113.031,4,0.493
Christmas Blues,4DzNVhlWYyrKYdXOLslJoX,The Weeknd & Sabrina Claudio,2,2023,12,12,3,45.2,65.10000000000001,205159,41.5,0.000156,10,12.4,-8.722,1,3.67,125.013,4,0.178
