track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Tek It,751srcHf5tUqcEa9pRCQwP,Cafuné,1,2021,7,20,77,0.00653,42.3,191823,91.3,0.0,8,26.9,-5.354,1,6.550000000000001,146.995,4,0.596
Me Acostumbre A Lo Bueno,1hHnCReCPe1FUkGLTeuCaC,Fuerza Regida,1,2021,12,31,78,57.8,71.5,140984,73.9,0.0,6,8.870000000000001,-3.779,0,4.1000000000000005,101.611,3,0.963
Memories,4cktbXiXOapiLBMprHFErI,Maroon 5,1,2021,6,11,86,84.1,77.5,189486,32.7,0.0,11,8.21,-7.241,1,5.57,91.05,4,0.595
No Love (with SZA),08SB2OtZkaliju77WYEKxk,Summer Walker & SZA,2,2021,11,5,77,17.0,70.7,231498,61.8,0.0,1,29.3,-5.825,0,19.0,133.876,4,0.517
TSU,4s7QLoImIwmPi9L6dq1nVW,Drake,1,2021,9,3,75,22.8,56.8,308756,56.00000000000001,0.000305,9,39.0,-9.059,1,42.0,130.019,4,0.246
Lavender Sunflower,1au2UduxcvHfa0fZS3Szci,Tory Lanez,1,2021,12,10,79,25.3,60.7,151967,73.5,0.0,4,11.0,-6.065,0,9.5,88.894,4,0.964
Nevada,2cEnKRR4dYBB2VA1mjlb1z,YoungBoy Never Broke Again,1,2021,10,5,74,39.7,77.7,155738,59.0,0.0,0,16.900000000000002,-8.741,0,28.6,147.978,4,0.238
Time Today,0YrKSfpvflYnLSBd4Jtu6J,Moneybagg Yo,1,2021,4,23,73,4.58,91.2,136900,60.8,0.0,1,24.8,-7.686,1,39.7,136.994,4,0.327
I Knew You Were Trouble (Taylor's Version),6AtZLIzUINvExIUy4QhdjP,Taylor Swift,1,2021,11,12,80,1.29,58.4,219760,55.7,0.0,6,5.76,-6.371,1,3.42,154.008,4,0.767
Back in Blood (feat. Lil Durk),7FGdjbZ32vMybPuP0IuE7d,Pooh Shiesty & Lil Durk,2,2021,2,5,74,15.1,75.9,184490,53.8,0.0,8,12.6,-8.256,0,38.4,146.933,4,0.831
Stevie Doesn't Wonder,7BgyWwbbybJr2IbQoI1gzH,Hotel Ugly,1,2021,12,7,76,19.5,53.400000000000006,164571,28.8,0.00521,10,18.2,-13.232,0,3.31,139.922,4,0.516
Until I Found You,0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,1,2021,9,1,83,72.7,53.900000000000006,177720,50.8,0.0,10,17.4,-6.05,1,2.88,101.358,3,0.227
Moral of the Story,69HzZ3ti9DLwb0GdWCGYSo,Ashe,1,2021,5,7,81,59.3,56.89999999999999,201017,40.3,0.000449,10,10.2,-8.618,1,4.390000000000001,119.819,4,0.269
County Line,1V8LJmUEAleAHmBUaD0ZFI,Chase Matthew,1,2021,7,2,73,20.6,53.6,208209,77.2,0.0,3,16.3,-6.027,0,3.39,134.019,4,0.423
Till Forever Falls Apart,4x5YzxjrF9wvIIXJV7TveC,Ashe & FINNEAS,2,2021,5,7,79,42.1,34.599999999999994,222927,50.1,0.0,2,6.569999999999999,-6.939,1,3.64,99.855,4,0.299
In A Good Way,2VYnlKxB8jpbCeLUjQsebc,Faye Webster,1,2021,6,25,74,18.5,58.7,224680,28.6,2.88,9,21.4,-8.839,1,3.15,71.123,4,0.302
PSA,6T5i0o62ZyfHRRHHihYJ1n,Kay Flock,1,2021,11,5,76,5.91,87.2,113600,77.0,0.0,1,6.63,-6.722,1,53.8,147.061,4,0.817
Feels Like,35IcAVSMsU9qzHfpPbvC8A,Gracie Abrams,1,2021,11,12,77,70.19999999999999,61.7,152318,48.3,0.0215999999999999,11,12.1,-7.359,1,4.58,144.99,4,0.176
Sorry Bout That,5G9CRx8UPvVfZe1L8gXKT0,Yeat,1,2021,6,10,77,0.00847,73.0,186018,64.3,0.0,6,20.3,-7.811,0,9.84,141.961,4,0.492
Wasted On You,3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,1,2021,1,8,86,37.3,50.5,178520,65.7,0.107,11,12.6,-5.24,0,3.18,196.0,3,0.252
The Color Violet,3azJifCSqg9fRij2yKIbWz,Tory Lanez,1,2021,12,10,89,15.7,64.5,226467,53.400000000000006,0.0,6,8.63,-10.8,0,4.79,105.02,4,0.463
Buy Dirt,69AIpwGNLxr4qS1X5ynx60,Jordan Davis & Luke Bryan,2,2021,5,21,83,63.9,58.6,167480,55.900000000000006,0.0,4,8.72,-6.725,1,5.0,177.945,4,0.437
family ties (with Kendrick Lamar),3QFInJAm9eyaho5vBzxInN,Baby Keem & Kendrick Lamar,2,2021,9,10,84,0.588,71.1,252262,61.1,0.0,1,23.0,-5.453,1,33.0,134.093,4,0.144
Pain,4S4QJfBGGrC8jRIjJHf1Ka,PinkPantheress,1,2021,10,15,84,22.7,82.89999999999999,98544,61.7,0.306,1,6.18,-8.497,1,14.000000000000002,125.605,4,0.81
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,Taylor Swift,1,2021,11,12,87,27.4,63.1,613027,51.8,0.0,0,8.799999999999999,-8.771,1,3.03,93.023,4,0.205
Freaks,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,1,2021,5,15,87,0.0038399999999999,34.5,147062,94.1,63.3,9,5.11,-9.918,1,4.66,179.626,4,0.407
Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6,Drake & 21 Savage & Project Pat,3,2021,9,3,83,6.35,84.89999999999999,242966,42.4,0.0,5,8.34,-9.579,0,32.4,145.887,4,0.153
Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,Drake & Travis Scott,2,2021,9,3,86,5.029999999999999,66.60000000000001,291175,46.5,0.0,1,21.5,-8.545,1,26.0,167.937,4,0.292
raining for hours,3L1JHXiqNOJ57w3n2R3HyU,ame,1,2021,8,13,85,15.2,23.1,131500,97.6,98.7,10,48.0,-27.426,0,4.87,96.552,5,0.00672
Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b,Drake & Lil Baby,2,2021,3,5,82,6.18,57.8,192956,44.9,0.000217,1,11.9,-6.349,1,28.6,136.006,4,0.1
Por las Noches,2VzCjpKvPB1l1tqLndtAQa,Peso Pluma,1,2021,6,11,85,31.0,80.7,239845,59.5,0.00244,0,7.35,-7.19,1,3.25,92.491,4,0.392
deja vu,6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,1,2021,5,21,88,58.4,44.2,215507,61.2,0.00057,2,37.0,-7.222,1,11.2,180.917,4,0.178
traitor,5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,1,2021,5,21,87,69.1,38.0,229227,33.900000000000006,0.0,3,12.0,-7.885,1,3.38,100.607,4,0.0849
More Than My Hometown,5OELUCYgOHKFAvCERnAvfS,Morgan Wallen,1,2021,1,8,79,61.5,62.0,216573,86.9,0.0,6,13.1,-5.479,1,4.62,126.019,4,0.597
2055,4XvcHTUfIlWfyJTRG0aqlo,Sleepy Hallow,1,2021,6,2,83,49.2,82.89999999999999,123987,51.2,0.0,6,12.0,-5.865,0,18.7,80.511,4,0.638
favorite crime,5JCoSi02qi3jJeHdZXMmR8,Olivia Rodrigo,1,2021,5,21,85,86.6,36.9,152667,27.200000000000003,0.0,9,14.7,-10.497,1,3.64,172.929,4,0.218
good 4 u,4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,1,2021,5,21,86,33.5,56.3,178147,66.4,0.0,9,8.49,-5.044,1,15.4,166.928,4,0.688
LOT OF ME,2ZXxRC6V6AXzMdbLQZMHSB,Lil Tecca,1,2021,8,27,80,22.3,70.39999999999999,123871,53.7,0.0,0,12.2,-8.565,1,30.2,77.444,4,0.7
7 Summers,4obHzpwGrjoTuZh2DItEMZ,Morgan Wallen,1,2021,1,8,78,41.7,46.6,210507,78.60000000000001,0.0060999999999999,0,12.5,-5.13,1,3.28,203.903,4,0.571
RAPSTAR,18vXApRmJSgQ6wG2ll9AOg,Polo G,1,2021,6,11,81,41.0,78.9,165926,53.6,0.0,6,12.9,-6.862,1,24.2,81.039,4,0.437
Something About You,6RiiSy9GzSwiyDEJDiMuKe,Eyedress & Dent May,2,2021,8,27,84,3.32,64.8,153313,78.10000000000001,1.3,9,30.5,-8.736,0,2.71,133.417,4,0.822
Sand In My Boots,0uRrG2jRR5tuifsYIJHEao,Morgan Wallen,1,2021,1,8,78,59.0,40.3,202133,53.7,0.0,3,11.2,-6.628,1,3.1,69.877,4,0.414
right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,Taylor Swift,1,2021,1,7,83,76.9,58.1,245027,61.9,0.0106,10,11.7,-6.524,1,2.82,137.915,4,0.645
Ghost,6I3mqTwhRpn34SLVafSH7G,Justin Bieber,1,2021,3,19,88,18.5,60.1,153190,74.1,0.00291,2,41.5,-5.569,1,4.78,153.96,4,0.441
drivers license,5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,1,2021,5,21,87,76.8,56.10000000000001,242013,43.1,0.00142,10,10.6,-8.81,1,5.779999999999999,143.875,4,0.137
Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,1,2021,7,30,87,76.7,33.2,298899,22.5,0.349,0,12.8,-8.697,1,3.4799999999999995,81.055,3,0.297
Cover Me Up,0mKnuxVkPi5h0kuvZl44VM,Morgan Wallen,1,2021,1,8,78,23.200000000000003,54.900000000000006,293707,44.0,0.000737,7,10.7,-8.192,1,2.64,128.01,3,0.214
m y . l i f e (with 21 Savage & Morray),1D3z6HTiQsNmZxjl7F7eoG,J. Cole & 21 Savage & Morray,3,2021,5,14,80,6.22,59.7,218802,58.7,0.0,7,21.4,-7.026,0,13.7,140.021,4,0.0753
"Santa, Can’t You Hear Me",2O3MQ6H3gjrIWDcpeTrikT,Kelly Clarkson & Ariana Grande,2,2021,10,15,82,0.5,49.5,242645,89.60000000000001,0.0,11,35.3,-2.381,1,3.31,146.04,4,0.462
Love Story (Taylor’s Version),3CeCwYWvdfXbZLXFhBrbnf,Taylor Swift,1,2021,2,12,86,13.5,62.6,235767,79.0,0.000397,2,9.89,-4.302,1,3.11,119.082,4,0.416
Notion,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,1,2021,12,2,83,6.73,30.9,195121,88.3,0.111,9,8.49,-3.825,1,8.08,159.488,4,0.312
16,1Is8hGpkGMiePASAxBluxM,Baby Keem,1,2021,9,10,80,9.18,70.1,156040,78.2,0.0002309999999999,1,12.4,-4.987,1,13.8,94.03,4,0.57
Wildest Dreams (Taylor's Version),1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,1,2021,9,17,84,3.74,58.3,220433,67.0,0.01,8,12.6,-7.289,1,6.460000000000001,140.061,4,0.498
You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,Taylor Swift,1,2021,4,9,86,6.23,63.2,231124,77.3,0.0,6,8.85,-4.856,1,3.46,130.033,4,0.474
Monëy so big,4Se3fXoHJkcraQzJXo2IYn,Yeat,1,2021,9,10,81,12.1,69.3,160052,57.49999999999999,0.0,2,10.4,-7.633,1,9.06,138.016,4,0.353
"jealousy, jealousy",0MMyJUC3WNnFS1lit5pTjk,Olivia Rodrigo,1,2021,5,21,84,19.8,69.5,173160,57.49999999999999,0.0,10,6.140000000000001,-6.334,0,11.6,163.929,4,0.699
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),1EJIcDYXwSqipW5dFe4uJz,DJ Khaled & Lil Baby & Lil Durk,3,2021,4,30,78,0.0866,47.7,236524,72.7,0.0,2,10.8,-4.053,1,28.6,150.062,4,0.227
Shivers,50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,1,2021,10,29,86,28.1,78.8,207853,85.9,0.0,2,4.24,-2.724,1,8.559999999999999,141.02,4,0.822
3:15 (Breathe),0dGqP4VickYjtIaB5VOt4H,Russ,1,2021,5,21,83,59.1,45.1,184000,62.7,0.958,8,11.8,-4.59,1,12.7,74.69,4,0.77
Woman,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,1,2021,6,25,86,8.88,82.39999999999999,172627,76.4,0.294,5,11.7,-4.175,0,8.540000000000001,107.998,4,0.881
happier,2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,1,2021,5,21,86,76.5,39.5,175933,44.3,0.000967,6,8.39,-9.72,1,13.3,168.924,3,0.338
Let You Break My Heart Again,709p9UGPAuyImWf1Z3vjRo,Laufey & Philharmonia Orchestra,2,2021,8,13,80,96.5,29.9,269067,14.2,11.3,2,11.1,-15.134,1,3.69,76.748,4,0.123
'Til You Can't,4k3lPl8YTKuY8c1HelVnm3,Cody Johnson,1,2021,10,8,76,5.13,50.1,224213,81.5,0.0,1,10.6,-4.865,1,4.36,160.087,4,0.46
Slumber Rain,2pUhY7tWx8egpw2qn84iSi,Nature Of Sweden,1,2021,8,24,80,91.4,16.1,146000,100.0,88.1,10,94.3,-17.037,0,4.19,81.756,3,1e-05
brutal,6SRsiMl7w1USE4mFqrOhHC,Olivia Rodrigo,1,2021,5,21,81,3.11,67.2,143747,52.6,0.000137,4,28.000000000000004,-6.446,1,5.99,123.999,4,0.28
Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2,Drake & Yebba,2,2021,9,3,82,96.7,47.6,133763,16.1,3.81,8,10.9,-11.665,0,4.07,119.614,4,0.0908
METAMORPHOSIS,2ksyzVfU0WJoBpu8otr4pz,INTERWORLD,1,2021,11,25,87,42.6,59.3,142839,64.1,90.1,7,12.2,-12.727,0,9.92,175.014,4,0.147
Tell Em,7nc7mlSdWYeFom84zZ8Wr8,Cochise & $NOT,2,2021,5,28,79,10.3,67.2,180380,71.7,0.0,5,39.8,-7.476,1,22.6,157.905,4,0.473
lost souls (with Brent Faiyaz),02rdXe0KhMe8p6ZHzYtuw0,Baby Keem & Brent Faiyaz,2,2021,9,22,74,48.5,64.9,269728,34.7,0.00324,1,15.4,-7.67,0,40.400000000000006,169.994,4,0.176
all I want is you,7lOvJBqH38ZY59eLU7bioq,Rebzyyx & hoshie star,2,2021,2,9,77,11.2,46.0,151415,99.9,0.0,11,24.5,-1.307,1,32.5,145.911,4,0.779
Beers On Me,19ZzEzb4BVK1wVO4brrmZz,Dierks Bentley & BRELAND & HARDY,3,2021,7,29,70,18.2,59.0,174681,84.6,0.0,4,53.0,-4.251,1,3.96,146.028,4,0.733
"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",7ACW7VpgoKmfM1sKo15UhX,Nardo Wick & G Herbo & Lil Durk & 21 Savage,4,2021,12,3,71,0.496,74.8,279573,71.3,0.0,6,24.5,-6.399,1,35.5,75.591,4,0.482
Ya Supérame (En Vivo),6HIIuuUIEzH1meVdGbMXyf,Grupo Firme,1,2021,8,13,78,46.3,43.6,189050,40.0,0.0,0,76.0,-6.521,1,11.0,75.576,3,0.568
Save Your Tears (with Ariana Grande) (Remix),37BZB0z9T8Xu7U3e65qxFy,The Weeknd & Ariana Grande,2,2021,4,23,83,2.15,65.0,191014,82.5,0.00244,0,9.36,-4.645,1,3.25,118.091,4,0.593
Bang!,4SQLQfcR0vhyIN4uPBlc0d,AJR,1,2021,3,26,69,1.83,74.0,170858,51.7,0.0,1,5.58,-6.233,0,5.06,139.917,4,0.698
Close Eyes,3CLSHJv5aUROAN2vfOyCOh,DVRST,1,2021,5,25,81,7.48,78.4,132346,57.2,84.3,0,13.900000000000002,-9.853,1,5.73,96.181,4,0.209
ONLY,6TBJkXHPhu3EsMk1bshwuI,LeeHi,1,2021,9,9,81,89.2,53.6,240907,29.6,0.0,5,8.73,-7.451,1,3.46,122.907,3,0.151
Final Warning,3LVcKphzONOdQ2EATazlZq,NLE Choppa,1,2021,4,30,72,7.81,84.7,156895,91.2,0.0,11,14.2,-3.129,1,25.7,81.486,4,0.88
Bubbly (with Drake & Travis Scott),4KDNRh9Oor80z3XIxdWlui,Young Thug & Drake & Travis Scott,3,2021,10,15,73,5.36,91.0,165067,58.5,0.0,11,12.7,-7.572,0,25.7,129.011,4,0.599
Pray For Me,6huNf4dutXRjJyGn7f5BPS,The Weeknd & Kendrick Lamar,2,2021,2,5,81,8.67,73.2,211421,67.80000000000001,0.00241,2,11.2,-4.977,1,8.86,100.626,4,0.196
Insane,5flerg6aEao2VayZezVlgu,Black Gryph0n & Baasik,2,2021,6,11,77,19.3,71.6,159714,71.2,0.0,4,82.3,-5.826,0,14.4,104.899,4,0.797
What If I Love You,4i4WsUvJEgB4V6AyONAJe8,Gatlin,1,2021,4,8,75,43.2,74.3,158360,66.60000000000001,0.00177,11,12.9,-8.337,1,5.46,101.002,4,0.492
Misery Meat,7EZWdBiXeyqE0digwKa3k0,Sodikken,1,2021,1,12,73,85.5,83.39999999999999,64197,34.599999999999994,0.0611,1,11.4,-14.243,1,25.2,109.857,4,0.757
i walk this earth all by myself,6oofvZ4K8vBHnCT1oKERcd,EKKSTACY,1,2021,11,12,76,50.7,59.5,145634,58.8,78.10000000000001,10,11.3,-11.313,1,6.239999999999999,166.061,4,0.518
willow,2gVhfX2Gy1T9kDuS9azrF7,Taylor Swift,1,2021,1,7,75,83.3,39.2,214707,57.4,0.179,7,14.499999999999998,-9.195,1,17.0,81.112,4,0.529
Bandaid On A Bullet Hole,1RvoRAL612adAVrPUoAMHR,Morgan Wallen,1,2021,1,29,70,79.4,54.3,234333,48.0,0.0,2,11.9,-6.745,1,3.01,154.78,3,0.391
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),7qEUFOVcxRI19tbT68JcYK,Taylor Swift & Ed Sheeran,2,2021,11,12,76,27.1,49.8,245427,61.0,0.0,6,22.3,-5.098,1,3.63,79.918,4,0.474
Surface Pressure,760jhRscwGbIIe1m1IIQpU,Jessica Darrow,1,2021,11,19,73,1.7399999999999998,65.0,202227,58.4,0.000154,2,4.2,-8.286,1,30.7,180.088,4,0.37
AOK,1sx0XsWUusUoPstbvokZjP,Tai Verdes,1,2021,5,20,75,12.5,73.1,173640,62.6,0.0,11,18.3,-6.919,1,8.05,82.488,4,0.862
I Wish You Love,5zHLswJplBXyPstFSSMIOH,Laufey,1,2021,4,30,74,83.7,73.6,155139,37.6,0.000348,0,15.1,-9.48,1,3.24,108.066,4,0.633
Basketball Dreams (Intro),0TYq1cxJXPGGjO0bYHDH2L,Sleepy Hallow,1,2021,6,2,73,94.7,58.7,91924,28.2,0.0,6,11.0,-11.902,0,30.8,188.37,4,0.53
MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,Lil Nas X,1,2021,9,17,80,29.3,59.3,137704,50.3,0.0,8,40.5,-6.725,0,22.0,178.781,4,0.71
Jacob and the Stone,2nltARCkZyrzjQANViDpuX,Emile Mosseri,1,2021,2,12,75,91.5,19.3,98560,17.1,94.2,1,11.9,-18.494,1,3.68,84.067,4,0.105
tolerate it,6lCvK2AR2uOKkVFCVlAzzm,Taylor Swift,1,2021,1,7,75,87.8,31.6,245440,36.1,0.0026699999999999,9,7.969999999999999,-10.381,1,4.88,74.952,5,0.221
‘tis the damn season,6sQckd3Z8NPxVVKUnavY1F,Taylor Swift,1,2021,1,7,74,73.5,57.49999999999999,229840,43.4,0.00659,5,10.5,-8.193,1,3.12,145.916,4,0.348
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,Amaarae & Kali Uchis & Moliy,3,2021,9,16,78,43.3,87.0,204764,52.3,0.00207,1,11.3,-8.052,0,6.02,110.02,4,0.319
Sam,1kKDVYavcoEH5N6R6ezM6T,Sturgill Simpson,1,2021,8,20,70,97.0,71.3,72976,18.5,0.0,0,16.6,-11.256,1,9.74,100.997,4,0.645
Baby,0JpexR4X82horswlU2LFsq,Mike Sherm,1,2021,10,14,68,0.2239999999999999,96.8,126587,42.3,0.0,1,11.4,-12.353,1,39.2,105.989,4,0.349
You Deserve It All,2ZAEbbKPNf1Wv1fifB2nyd,John Legend,1,2021,11,11,75,21.5,52.400000000000006,198627,73.9,0.0,0,6.36,-6.681,1,3.86,83.095,4,0.48
Everyone Adores You (at least I do),6klFWv2xDGeTDoiKTtx4hg,Matt Maltese,1,2021,10,8,74,74.7,59.9,203133,42.7,10.5,5,9.84,-9.037,1,2.42,73.801,4,0.111
Motley Crew,40uMIn2zJLAQhNXghRjBed,Post Malone,1,2021,7,9,76,9.04,79.7,184213,63.1,0.000371,3,9.98,-3.818,0,7.86,129.915,4,0.288
5 Grand at 8 to 1,1RSjxBz03F6vEqoHT9jWBa,$uicideboy$,1,2021,8,13,70,44.4,77.60000000000001,169565,71.89999999999999,1.14,5,19.5,-4.431,1,8.86,91.948,4,0.232
I Knew You Were Trouble (Taylor's Version),6tNSmBKSjFV1366ASuULfZ,Taylor Swift,1,2021,11,12,77,1.29,58.4,219760,55.7,0.0,6,5.76,-6.371,1,3.42,154.008,4,0.767
Flower Shops (feat. Morgan Wallen),2ccuOtUjIyx3tPcsnpeBzJ,ERNEST & Morgan Wallen,2,2021,12,31,70,11.8,52.7,214405,46.1,0.0,7,8.309999999999999,-5.908,1,2.69,128.153,3,0.227
Wicked Freestyle,4xl69qYIDxUIACXSeRkXOY,Nardo Wick,1,2021,12,3,70,0.2769999999999999,66.10000000000001,167627,51.1,0.0,10,60.8,-9.561,0,30.4,149.046,4,0.4
vent,1ITpqT1kDATCtMBwOK7sYn,Baby Keem,1,2021,9,10,72,1.23,89.60000000000001,136573,37.7,0.000143,9,11.5,-5.502,1,9.35,113.886,4,0.255
Me or Sum (feat. Future & Lil Baby),2HHLfzE7PkljuqyYU4vwmh,Nardo Wick & Future & Lil Baby,3,2021,12,3,70,0.926,53.400000000000006,225533,57.3,0.0,1,13.6,-6.757,1,41.4,160.333,4,0.373
Gold,2nHbpIkZ4mrOQKiU66S5Mc,Corey Kent,1,2021,12,28,70,0.346,54.8,182613,74.5,0.00563,2,25.0,-5.822,1,3.19,140.985,4,0.508
Bestfriends,2FBXdFBzEqz29fEtn2zp07,42 Dugg,1,2021,5,21,69,6.13,81.69999999999999,132794,70.39999999999999,0.0,2,23.6,-7.697,1,21.1,94.486,4,0.452
Get Along Better,5ScbulRnixQ2XAdvrPMFjz,Drake & Ty Dolla $ign,2,2021,9,3,72,0.645,32.0,229304,46.6,0.0,8,13.3,-6.77,1,3.74,177.693,3,0.338
Part of Me,1o5WgxPWvoVgo20DQItKOE,Noah Kahan,1,2021,9,17,71,6.77,68.89999999999999,239027,68.7,0.0,7,8.05,-7.832,1,3.76,109.986,4,0.248
You're Mines Still (feat. Drake),6tiKwZppNjrls8RsPQwK6r,Yung Bleu & Drake,2,2021,7,23,73,30.8,61.3,226220,61.5,0.0,5,10.7,-4.859,0,10.7,86.782,4,0.342
El Bélico,50pkO56KXHoH53sVPRSbZ3,El Fantasma,1,2021,2,19,76,59.7,70.7,125819,56.7,0.000128,10,6.68,-4.091,1,4.92,116.794,3,0.964
Tree Among Shrubs,4JYJU761kWJEK91hyug33F,Men I Trust,1,2021,8,25,73,65.60000000000001,71.3,188301,44.3,80.4,11,11.1,-11.704,0,5.3100000000000005,76.791,4,0.864
Dead n Gone,2vyAxGW8KhJV1C4rGRCwco,Luci4,1,2021,6,6,72,0.0357,61.9,66804,45.5,7.07,8,11.0,-4.93,0,4.81,144.118,4,0.441
Wokeup,3jM9VzF2d1AMUyTD8sTmPu,KANKAN,1,2021,10,25,72,24.5,71.3,115347,25.9,0.000306,10,10.1,-14.872,0,23.8,139.987,4,0.467
Kiss Me More (feat. SZA),748mdHapucXQri7IAO8yFK,Doja Cat & SZA,2,2021,4,9,78,23.5,76.2,208867,70.1,0.0157999999999999,8,12.3,-3.541,1,2.86,110.968,4,0.742
Si Me Ven,5SkLd0qWWqYtv3Ry0dIyIh,Los Gemelos De Sinaloa,1,2021,4,28,73,42.7,76.7,174432,66.60000000000001,0.000371,7,24.3,-4.951,1,13.0,111.879,1,0.532
Pretty Heart,7nINhyXn6uwUkYLY5KQH0K,Parker McCollum,1,2021,7,30,68,0.569,56.8,245307,70.7,0.0,7,10.3,-4.445,1,3.0,131.944,4,0.369
Cozy Thunder And Rain - Seamless,2QtHxdxJ5Dc2eVHEfPA079,Drip-Drop,1,2021,6,25,73,0.4329999999999999,26.0,164000,87.0,95.9,1,51.9,-22.09,1,33.5,63.73,4,0.0394
Moonwalking in Calabasas (feat. Blueface) - Remix,73xjJ1TIE6WP3HNKczQE4F,DDG & Blueface,2,2021,6,15,73,10.3,92.5,170233,32.2,0.0,11,13.7,-9.8,0,11.2,129.957,4,0.712
Better Man (Taylor's Version) (From The Vault),4OmFmE0fzcMG6g0Y8p4eSD,Taylor Swift,1,2021,11,12,74,21.4,47.3,297013,57.9,0.0,4,8.77,-5.824,1,3.84,73.942,4,0.255
Renegade,73W5aXorr5vxrySFcoZqIN,Big Red Machine & Taylor Swift,2,2021,8,27,74,44.0,53.0,254467,71.2,2.33,0,9.31,-8.135,1,4.61,167.964,4,0.577
it’s time to go - bonus track,1kdWw77ZpYOkhxeuhzU1j6,Taylor Swift,1,2021,1,7,74,80.10000000000001,59.2,254640,41.0,0.00139,0,9.0,-12.426,1,3.97,151.923,4,0.416
Alkaline,0B4YX3OMtZSmPm9KpiZKl2,Sleep Token,1,2021,9,24,72,0.999,48.8,214107,82.0,0.0067,3,10.8,-8.298,0,15.1,148.068,4,0.0486
EL BARCO,0MT6qJd7wKlWjH7tP7oWHi,KAROL G,1,2021,3,26,80,61.1,85.0,203507,84.89999999999999,0.0193,8,32.9,-3.436,0,4.37,143.975,4,0.92
Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,Taylor Swift,1,2021,11,12,74,0.188,62.2,225960,79.10000000000001,0.000372,7,8.3,-6.106,1,5.35,115.915,4,0.494
Regresa Mami,7bGwqRNetDyNOFDWJN8gvm,Eslabon Armado,1,2021,6,25,71,53.3,57.1,214627,27.1,0.000134,7,9.94,-12.231,1,5.28,122.004,5,0.753
Drunk-Dazed,1wcr8DjnN59Awev8nnKpQ4,ENHYPEN,1,2021,4,26,78,0.0707,59.9,193260,86.9,0.0,5,9.11,-5.174,0,6.18,132.889,4,0.453
Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,Imagine Dragons & JID & Arcane & League of Legends,4,2021,10,28,80,23.7,72.8,173381,78.3,0.0,11,43.4,-4.424,0,26.6,77.011,4,0.555
Slumber Party (feat. Princess Nokia),11ZulcYY4lowvcQm4oe3VJ,Ashnikko & Princess Nokia,2,2021,1,15,75,0.151,96.4,178405,39.8,0.0039499999999999,11,10.1,-8.981,0,7.95,105.012,4,0.563
Insomniac,2klj0StczYde6WUHBJo5F6,Memo Boy & Chakra Efendi,2,2021,6,4,73,24.3,51.7,212308,71.3,85.2,2,13.3,-8.508,1,4.03,129.917,4,0.367
New Light,4T6FWA703h6H7zk1FoSARw,John Mayer,1,2021,7,16,77,31.6,82.6,217427,69.39999999999999,2.85,7,7.399999999999999,-7.862,1,3.15,123.932,4,0.852
EL MAKINON,2FSGUA0gFgGeQdprjtGM2M,KAROL G & Mariah Angeliq,2,2021,3,26,79,25.6,63.5,209160,70.6,0.0,5,10.8,-3.224,0,12.5,88.863,4,0.443
Malory,4T18CIOag4LfuqqfzyBQmw,Ryan Castro,1,2021,9,21,80,13.6,80.30000000000001,116636,74.5,0.763,2,7.12,-5.251,1,6.569999999999999,107.077,4,0.628
La Cobra,5OW5ozTTkRJEqJj7UZfAQc,That Mexican OT,1,2021,12,10,68,8.25,67.2,136200,68.2,0.0,7,14.499999999999998,-6.828,1,41.1,84.587,4,0.729
